xpos_pix,ypos_pix,frame_num,index_num
237.06666666666666,586.4,5,0
237.14285714285714,586.0714285714286,6,1
238.0,585.5,7,2
239.23529411764707,584.2941176470588,8,3
240.9375,582.6875,9,4
242.05882352941177,581.5882352941177,10,5
243.27777777777777,580.3888888888889,11,6
244.88888888888889,578.9444444444445,12,7
246.1875,577.625,13,8
247.5,576.5,14,9
248.8125,575.375,15,10
250.0,574.0,16,11
251.27777777777777,572.8333333333334,17,12
252.88235294117646,571.4705882352941,18,13
254.16666666666666,570.3888888888889,19,14
255.5,569.0,20,15
256.8421052631579,567.8421052631579,21,16
258.05263157894734,566.7894736842105,22,17
259.4,565.4,23,18
260.625,564.1875,24,19
262.1111111111111,562.8888888888889,25,20
263.46666666666664,561.6666666666666,26,21
264.5,560.5,27,22
266.0,559.5,28,23
267.42857142857144,558.2857142857143,29,24
268.73333333333335,557.0666666666667,30,25
270.0833333333333,555.8333333333334,31,26
271.5,554.5,32,27
272.7692307692308,553.2307692307693,33,28
274.07142857142856,552.1428571428571,34,29
275.4,550.9333333333333,35,30
276.5,550.0,36,31
278.0,548.5,37,32
279.2857142857143,547.5,38,33
280.5,546.2857142857143,39,34
281.9166666666667,545.1666666666666,40,35
283.1666666666667,544.0,41,36
284.5,542.7142857142857,42,37
285.75,541.6666666666666,43,38
287.09090909090907,540.6363636363636,44,39
288.5,539.5,45,40
289.61538461538464,538.3846153846154,46,41
291.0,537.2,47,42
292.3333333333333,536.1111111111111,48,43
293.8,535.0,49,44
295.0,534.0,50,45
296.3636363636364,532.9090909090909,51,46
297.7,531.7,52,47
299.09090909090907,530.6363636363636,53,48
300.5,529.5,54,49
301.90909090909093,528.3636363636364,55,50
303.1818181818182,527.1818181818181,56,51
304.5833333333333,526.25,57,52
305.8,525.0,58,53
307.2,524.0,59,54
308.38461538461536,522.6153846153846,60,55
309.5,521.5,61,56
310.93333333333334,520.6,62,57
312.2857142857143,519.5,63,58
313.5,518.5,64,59
314.7857142857143,517.3571428571429,65,60
316.0,516.4285714285714,66,61
317.5,515.2857142857143,67,62
318.5,514.2857142857143,68,63
320.0769230769231,513.3076923076923,69,64
321.3333333333333,512.2666666666667,70,65
322.5,511.2857142857143,71,66
323.7692307692308,510.2307692307692,72,67
325.3333333333333,509.26666666666665,73,68
326.5,508.2857142857143,74,69
327.6666666666667,507.1333333333333,75,70
329.0625,506.125,76,71
330.4,505.0,77,72
331.6666666666667,504.1333333333333,78,73
333.0625,503.125,79,74
334.25,501.9375,80,75
335.4,501.0,81,76
336.94117647058823,500.1764705882353,82,77
338.07142857142856,499.2857142857143,83,78
339.35714285714283,498.14285714285717,84,79
340.9375,497.3125,85,80
342.07142857142856,496.2857142857143,86,81
343.2,495.4,87,82
344.8666666666667,494.4,88,83
346.1875,493.5,89,84
347.1875,492.5,90,85
348.6,491.6666666666667,91,86
349.93333333333334,490.6,92,87
350.94117647058823,489.7647058823529,93,88
352.46666666666664,488.8666666666667,94,89
353.8,487.93333333333334,95,90
355.14285714285717,487.07142857142856,96,91
356.14285714285717,486.07142857142856,97,92
357.85714285714283,485.07142857142856,98,93
359.0,484.15384615384613,99,94
360.0625,483.3125,100,95
361.375,482.3125,101,96
362.8125,481.5,102,97
363.88235294117646,480.5882352941176,103,98
365.06666666666666,479.73333333333335,104,99
366.85714285714283,478.92857142857144,105,100
367.92857142857144,478.14285714285717,106,101
369.0625,477.3125,107,102
370.5625,476.375,108,103
371.8125,475.375,109,104
373.0,474.5,110,105
374.52941176470586,473.7647058823529,111,106
375.77777777777777,472.94444444444446,112,107
377.0,472.0,113,108
378.29411764705884,471.29411764705884,114,109
379.6666666666667,470.46666666666664,115,110
380.94736842105266,469.63157894736844,116,111
382.05263157894734,468.7894736842105,117,112
383.63157894736844,467.94736842105266,118,113
384.8421052631579,467.0,119,114
386.1764705882353,466.11764705882354,120,115
387.4117647058824,465.4117647058824,121,116
388.72222222222223,464.8333333333333,122,117
390.1,463.9,123,118
391.42105263157896,462.89473684210526,124,119
392.57894736842104,462.10526315789474,125,120
393.7368421052632,461.6842105263158,126,121
395.3333333333333,460.8333333333333,127,122
396.42105263157896,459.89473684210526,128,123
397.57894736842104,459.10526315789474,129,124
399.0,458.05,130,125
400.5,457.5,131,126
401.57894736842104,456.89473684210526,132,127
402.8888888888889,455.8888888888889,133,128
404.3157894736842,455.1578947368421,134,129
405.5,454.5,135,130
406.6,453.75,136,131
408.1,452.95,137,132
409.3181818181818,452.3636363636364,138,133
410.57142857142856,451.6190476190476,139,134
411.6842105263158,450.6842105263158,140,135
413.1904761904762,450.04761904761904,141,136
414.5263157894737,449.1578947368421,142,137
415.6842105263158,448.42105263157896,143,138
416.9,447.9,144,139
418.25,446.95,145,140
419.6842105263158,446.42105263157896,146,141
420.94736842105266,445.7894736842105,147,142
422.1578947368421,445.0,148,143
423.5,444.0,149,144
424.6,443.4,150,145
426.1578947368421,443.0,151,146
427.2105263157895,442.05263157894734,152,147
428.3529411764706,441.47058823529414,153,148
429.7894736842105,440.7368421052632,154,149
431.05263157894734,440.2105263157895,155,150
432.3529411764706,439.47058823529414,156,151
433.6470588235294,438.5882352941176,157,152
434.77777777777777,438.05555555555554,158,153
436.11764705882354,437.5882352941176,159,154
437.25,436.625,160,155
438.5,436.2857142857143,161,156
440.0,435.5,162,157
441.1875,434.6875,163,158
442.5,434.2857142857143,164,159
443.7142857142857,433.5,165,160
445.0,433.125,166,161
446.25,432.4375,167,162
447.6,431.6,168,163
448.7857142857143,431.42857142857144,169,164
