xpos_pix,ypos_pix,frame_num,index_num
515.1666666666666,624.0555555555555,7,0
515.4444444444445,623.9444444444445,8,1
515.7894736842105,623.1578947368421,9,2
516.6666666666666,621.6111111111111,10,3
517.6315789473684,620.0,11,4
518.3809523809524,618.3333333333334,12,5
519.25,616.7,13,6
520.1904761904761,614.8095238095239,14,7
520.9,613.1,15,8
521.9444444444445,611.1666666666666,16,9
522.7368421052631,609.7368421052631,17,10
523.6190476190476,608.2380952380952,18,11
524.2941176470588,606.5294117647059,19,12
525.1,604.75,20,13
525.6875,602.9375,21,14
526.5263157894736,601.6315789473684,22,15
527.0555555555555,599.8333333333334,23,16
528.2222222222222,598.7222222222222,24,17
528.7058823529412,596.8235294117648,25,18
529.75,595.7,26,19
530.5238095238095,594.0952380952381,27,20
531.1,592.55,28,21
531.8947368421053,591.2631578947369,29,22
532.5,589.5,30,23
533.2631578947369,588.1578947368421,31,24
534.125,586.7916666666666,32,25
534.8947368421053,585.2631578947369,33,26
535.3181818181819,583.5909090909091,34,27
536.3636363636364,582.3636363636364,35,28
536.9090909090909,580.9090909090909,36,29
537.7272727272727,579.5454545454545,37,30
538.5,578.0833333333334,38,31
539.0,576.8076923076923,39,32
539.9,575.35,40,33
540.05,573.7,41,34
540.9,572.35,42,35
541.6521739130435,571.0434782608696,43,36
542.4166666666666,569.7083333333334,44,37
542.7727272727273,568.1363636363636,45,38
543.5,567.0,46,39
544.0454545454545,565.6363636363636,47,40
544.4761904761905,563.9047619047619,48,41
544.96,562.56,49,42
545.6666666666666,561.1428571428571,50,43
546.1904761904761,559.7619047619048,51,44
546.695652173913,558.4782608695652,52,45
547.5,557.5,53,46
548.2272727272727,556.1363636363636,54,47
548.7826086956521,554.8260869565217,55,48
549.25,553.4,56,49
550.0869565217391,552.4782608695652,57,50
550.8095238095239,550.8571428571429,58,51
551.2173913043479,549.7391304347826,59,52
552.0,548.5,60,53
552.4285714285714,547.2857142857143,61,54
553.1363636363636,545.7727272727273,62,55
553.7,544.85,63,56
554.4545454545455,543.7272727272727,64,57
554.952380952381,542.4761904761905,65,58
555.5,541.2272727272727,66,59
556.05,540.3,67,60
556.5909090909091,538.7727272727273,68,61
557.2857142857143,537.8095238095239,69,62
