pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y
232.682523,707.930770,228.734277,709.092515,229.976133,708.820895
232.682523,707.930770,228.734277,709.092515,229.976133,708.820895
232.682523,707.930770,228.734277,709.092515,229.976133,708.820895
232.682523,707.930770,228.734277,709.092515,229.976133,708.820895
232.745453,707.930770,228.734277,709.092515,229.976133,708.820895
232.745453,707.930770,228.734277,709.092515,229.976133,708.820895
232.808382,707.236284,228.813010,708.802881,229.976133,708.625797
233.878182,705.461485,230.151485,707.451253,230.972856,706.869915
235.703134,702.297714,232.119831,704.844542,232.736290,704.431191
237.024651,699.751264,233.143371,702.720556,234.346381,701.992466
237.992108,697.191165,234.718047,700.403480,235.726459,699.846388
239.694520,694.554287,236.135256,698.086404,237.259880,697.407663
241.115062,692.111913,238.024868,695.672783,238.869971,694.968939
242.059003,689.719793,239.363343,693.548796,240.173379,692.530214
243.191732,687.482003,241.174221,690.845540,241.706799,690.384136
244.235733,684.613571,242.827631,689.107733,242.856864,688.238058
245.335755,682.590270,244.402308,686.694112,244.390285,686.189530
246.357204,680.374274,245.898250,684.183946,245.847034,683.653256
247.221507,678.158278,247.630395,681.963415,247.380454,681.214531
248.164384,675.942282,249.205071,679.742884,NaN,NaN
249.342979,673.822633,250.543546,677.908532,NaN,NaN
250.207282,671.702985,251.965853,675.579320,NaN,NaN
251.307304,669.968727,253.547890,673.572504,NaN,NaN
252.485900,667.945426,254.966268,671.565688,NaN,NaN
253.428776,665.922125,256.275540,669.425084,NaN,NaN
254.607371,664.187867,257.748471,666.950010,NaN,NaN
256.100259,661.971871,259.275955,664.809406,NaN,NaN
257.357427,659.948570,260.585228,662.869484,NaN,NaN
258.693168,658.117965,262.167265,660.661986,NaN,NaN
260.186056,656.094664,263.312878,658.655169,NaN,NaN
261.128932,654.264058,264.622150,656.514565,NaN,NaN
262.307527,652.433453,266.422399,654.173280,NaN,NaN
263.721841,650.217457,267.840777,652.300251,NaN,NaN
265.293302,648.194156,268.942444,650.008439,NaN,NaN
266.346975,646.226480,270.234093,648.072629,NaN,NaN
267.735235,644.323899,271.597501,645.696863,NaN,NaN
269.286820,642.120909,273.104426,643.585070,NaN,NaN
270.266769,639.917920,274.324317,641.913235,NaN,NaN
271.491704,638.115474,275.430392,639.898534,NaN,NaN
272.716640,636.112757,276.639948,638.003361,NaN,NaN
274.186562,633.909767,278.051096,635.778592,NaN,NaN
275.493160,631.706778,279.260652,633.553823,NaN,NaN
276.636434,629.603924,280.537406,631.658649,NaN,NaN
277.943032,627.601207,281.814159,629.598678,NaN,NaN
279.494617,625.197946,283.023715,627.538707,NaN,NaN
280.637890,622.994956,284.233271,625.561135,NaN,NaN
282.189475,620.791967,285.241234,623.665961,NaN,NaN
283.659398,618.588978,286.517987,621.688389,NaN,NaN
285.374308,616.786532,288.130728,619.958013,NaN,NaN
286.291246,614.679499,289.437678,617.880668,NaN,NaN
287.739527,612.687016,290.276699,616.131667,NaN,NaN
289.076038,611.088182,291.451330,613.868254,NaN,NaN
290.539675,608.908857,292.374254,611.810607,NaN,NaN
292.003312,607.114119,293.632787,609.958724,NaN,NaN
293.257858,604.934794,295.211099,607.866846,NaN,NaN
294.616950,602.883665,296.468213,605.939977,NaN,NaN
295.976041,600.960731,297.646756,604.013107,NaN,NaN
297.230587,598.909602,299.061009,602.182582,NaN,NaN
298.430848,597.136537,300.239553,600.352056,NaN,NaN
299.703559,594.915653,301.020000,598.260000,NaN,NaN
301.221022,593.054912,302.832349,596.883692,NaN,NaN
303.076781,591.484531,304.010893,595.149510,NaN,NaN
304.679345,589.519437,305.130000,593.090000,NaN,NaN
305.824035,587.835071,306.289411,591.777489,NaN,NaN
307.312131,586.431432,307.140000,590.120000,NaN,NaN
308.685757,584.466338,308.560443,588.679102,NaN,NaN
309.741383,582.424703,310.130000,587.180000,NaN,NaN
311.170630,580.905810,311.391282,585.207876,NaN,NaN
312.692773,579.214945,312.430000,583.060000,NaN,NaN
313.961783,577.464353,313.568850,581.870159,NaN,NaN
315.000000,575.590000,315.150000,580.260000,NaN,NaN
316.341175,573.768657,315.855297,578.799460,NaN,NaN
317.380000,572.120000,317.150000,577.300000,NaN,NaN
318.720568,570.559238,318.250622,575.461743,NaN,NaN
320.068890,569.100411,319.060000,573.530000,NaN,NaN
321.010000,567.670000,320.972582,571.990517,NaN,NaN
322.606909,565.793736,321.952488,570.521922,NaN,NaN
324.240000,564.270000,323.041272,568.919817,NaN,NaN
325.099821,562.747179,324.120000,567.450000,NaN,NaN
326.260000,561.280000,325.436597,565.448592,NaN,NaN
327.564556,559.508997,326.310000,563.450000,NaN,NaN
329.260000,558.280000,327.940800,562.244383,NaN,NaN
329.735871,556.486694,329.247341,560.775788,NaN,NaN
330.960000,554.800000,330.662760,558.773158,NaN,NaN
332.084618,552.966599,331.860423,557.571580,NaN,NaN
333.310000,551.260000,332.731450,556.236493,NaN,NaN
334.554775,549.937648,333.755537,554.626888,NaN,NaN
336.010000,548.800000,335.092232,552.987809,NaN,NaN
337.024932,547.003352,336.237970,551.465807,NaN,NaN
338.310000,545.270000,337.479186,550.060883,NaN,NaN
339.495089,543.785091,338.624924,548.538881,NaN,NaN
340.390000,542.210000,339.770662,547.016879,NaN,NaN
341.733669,540.566830,340.916401,544.909492,NaN,NaN
343.300000,539.290000,342.444051,543.621644,NaN,NaN
344.203826,537.632534,343.494311,542.567950,NaN,NaN
345.310000,536.290000,344.340000,541.340000,NaN,NaN
346.519598,534.698238,345.690309,539.641024,NaN,NaN
348.300000,533.290000,347.170000,538.490000,NaN,NaN
348.758178,531.858596,348.100000,536.740000,NaN,NaN
350.280000,530.300000,349.170000,535.500000,NaN,NaN
351.317538,528.695165,350.655175,534.255478,NaN,NaN
352.320000,527.260000,352.020000,532.810000,NaN,NaN
353.671562,525.685787,353.150000,531.520000,NaN,NaN
355.300000,524.270000,354.187867,529.689473,NaN,NaN
356.225928,523.167735,355.150000,528.520000,NaN,NaN
357.000000,521.860000,356.383865,526.879623,NaN,NaN
358.379610,520.096941,357.270000,525.450000,NaN,NaN
359.460000,518.190000,358.579863,523.718542,NaN,NaN
360.783720,517.578889,360.120000,522.580000,NaN,NaN
362.236202,515.982076,360.966818,521.142847,NaN,NaN
363.187829,514.876590,362.010000,519.820000,NaN,NaN
364.165628,513.785226,363.449250,518.567151,NaN,NaN
365.483267,512.277227,364.260000,517.520000,NaN,NaN
366.537379,510.661514,365.454292,515.757302,NaN,NaN
368.030704,509.368943,366.250000,514.530000,NaN,NaN
369.260501,508.184086,367.650290,513.415760,NaN,NaN
370.138927,507.106944,369.010000,511.840000,NaN,NaN
371.193039,505.814373,370.228201,510.605911,NaN,NaN
372.247150,504.629517,371.070000,509.710000,NaN,NaN
373.389105,503.229231,372.474348,508.659730,NaN,NaN
374.882430,501.936661,373.170000,507.740000,NaN,NaN
375.936541,500.536376,374.392837,506.388364,NaN,NaN
376.990653,499.351519,375.160000,504.750000,NaN,NaN
378.220450,498.058948,376.708255,503.711397,NaN,NaN
379.625932,496.766377,378.010000,502.860000,NaN,NaN
380.592201,495.473807,379.420602,501.115550,NaN,NaN
381.493743,494.532407,380.230000,499.730000,NaN,NaN
381.990000,493.920000,381.471401,498.438583,NaN,NaN
383.714752,492.338524,382.200000,496.770000,NaN,NaN
384.990000,490.930000,383.588355,496.086096,NaN,NaN
386.367624,489.539431,384.911451,494.788173,NaN,NaN
387.570000,488.270000,385.969928,493.814730,NaN,NaN
388.773717,487.345548,387.028405,492.597927,NaN,NaN
390.000000,485.940000,388.076000,491.472934,NaN,NaN
390.860502,485.047147,389.010000,489.900000,NaN,NaN
392.010000,483.940000,390.244256,489.118036,NaN,NaN
393.120747,482.865286,391.010000,487.920000,NaN,NaN
394.010000,481.950000,392.350563,486.915068,NaN,NaN
395.236721,480.919302,393.240000,485.800000,NaN,NaN
396.020000,479.940000,394.580769,484.484206,NaN,NaN
397.641237,478.678472,396.010000,482.940000,NaN,NaN
399.080000,477.830000,397.244627,482.053344,NaN,NaN
400.093843,476.614549,398.240000,480.830000,NaN,NaN
401.070000,475.870000,399.288983,479.926340,NaN,NaN
402.257907,474.845473,400.020000,478.950000,NaN,NaN
403.030000,473.960000,401.333339,477.799336,NaN,NaN
404.030000,472.970000,402.260000,476.850000,NaN,NaN
405.624229,471.720104,403.749396,475.748296,NaN,NaN
406.922667,470.835566,405.030000,474.970000,NaN,NaN
407.932564,469.656182,405.814902,473.745666,NaN,NaN
408.879865,468.416214,407.030000,472.980000,NaN,NaN
410.030000,466.990000,408.036218,471.613983,NaN,NaN
411.116703,465.834910,409.050000,470.960000,NaN,NaN
412.126710,464.940446,410.354112,469.837580,NaN,NaN
412.968382,463.977177,411.230000,468.920000,NaN,NaN
413.922278,462.945103,412.382269,467.942751,NaN,NaN
415.040000,462.020000,413.040000,467.020000,NaN,NaN
416.447295,461.018565,414.603585,465.574214,NaN,NaN
417.200000,459.960000,416.060000,464.990000,NaN,NaN
418.579532,459.092027,416.921479,463.916239,NaN,NaN
420.050000,458.040000,418.050000,463.040000,NaN,NaN
420.992326,457.096684,419.046216,461.902983,NaN,NaN
422.050000,456.050000,420.040000,461.060000,NaN,NaN
423.124563,455.514170,421.170952,460.008153,NaN,NaN
424.050000,455.070000,422.050000,459.070000,NaN,NaN
425.088465,453.587632,423.392267,458.231751,NaN,NaN
426.070000,453.020000,424.220000,457.000000,NaN,NaN
427.389036,451.798704,425.420425,456.573775,NaN,NaN
428.220000,451.010000,426.270000,455.990000,NaN,NaN
429.633496,450.422605,427.738319,454.797373,NaN,NaN
431.040000,449.140000,429.060000,454.090000,NaN,NaN
431.877956,448.220848,430.345950,453.020970,NaN,NaN
