pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y
207.999958,739.050957,203.266409,742.040794,204.160061,741.637118
207.945098,739.050957,203.266409,742.085477,204.160061,741.637118
207.999958,739.050957,203.266409,742.085477,204.160061,741.637118
207.999958,739.050957,203.266409,742.085477,204.160061,741.637118
207.999958,739.050957,203.266409,742.085477,204.160061,741.637118
207.999958,739.050957,203.266409,742.085477,204.160061,741.637118
207.999958,739.050957,203.266409,742.085477,204.160061,741.637118
208.274259,738.864808,203.582458,741.593960,204.462886,741.208980
208.987443,737.809962,204.333073,740.476876,205.295654,740.181449
210.029788,735.948470,205.439243,738.912958,205.977010,739.068291
211.456155,734.583375,206.347882,737.483090,207.188310,737.441367
212.553361,732.908032,207.572571,735.651072,208.323903,735.985698
213.540846,731.232688,208.678740,734.355254,209.535202,734.530029
214.692911,729.805544,209.982441,732.567920,210.897914,732.817478
215.680396,728.316350,210.970092,731.182735,212.033507,731.533064
216.777602,726.578957,212.155275,729.931601,213.093394,729.906140
217.874807,725.213862,213.379963,728.591100,214.077575,728.707354
218.917153,723.600568,214.249096,727.295282,215.364581,726.994803
219.904637,722.111374,215.466580,726.075290,216.727293,725.539134
220.946983,720.746280,216.402736,724.935001,217.881483,724.440577
221.989328,719.257085,217.842975,723.468916,218.814916,723.252847
222.921953,718.078140,218.923155,722.084279,220.098386,721.669207
223.580276,716.713046,220.435406,720.129499,221.148498,719.953598
224.458040,714.789503,221.718415,719.278498,222.198609,719.029808
224.951783,713.734657,223.029260,718.132273,223.365400,717.578138
225.664966,712.741861,224.440940,716.871425,224.532191,716.126468
226.306723,712.207308,225.953454,715.152087,225.815662,714.542828
227.048886,710.988705,226.961796,713.891239,227.099132,713.223128
228.038437,709.582625,228.272642,713.088881,228.004198,711.712943
229.357838,708.176545,229.482653,711.598788,228.800862,710.611639
230.100001,706.582988,231.297669,710.108695,230.305672,709.009741
231.007089,705.458124,232.406846,708.389357,231.721963,707.808318
232.244028,704.426999,234.121029,706.670019,233.492327,705.906065
233.068653,702.739703,235.129371,705.638417,234.643064,704.504405
233.893279,701.521101,236.339382,704.377569,235.793801,703.202863
234.882830,700.583714,237.650228,703.002098,236.944537,702.001440
236.284693,698.990157,238.343398,702.056846,238.096526,700.938016
237.274244,697.865293,239.636600,700.134491,239.095258,699.630038
238.263795,696.459213,241.327710,698.777534,240.041426,698.500421
239.253346,695.334349,242.720389,697.307497,241.302983,697.251896
239.913046,694.022008,243.911309,695.613291,242.501294,695.597842
241.065625,693.061506,244.847465,694.065756,243.606524,694.264433
242.587548,692.052320,245.855633,692.925467,244.711754,692.847686
243.982645,690.898964,247.079836,691.622280,245.816983,691.597615
245.124087,689.817692,248.088004,690.319093,246.995895,690.430882
246.709424,688.303913,249.186399,689.391914,248.248488,689.180812
247.533799,687.006387,253.364436,684.303325,249.648446,687.847403
248.611828,685.925116,250.940000,686.450000,250.606311,686.597332
249.055722,684.771760,252.170711,685.434122,251.785223,685.347261
250.450819,683.690488,253.070000,683.810000,NaN,NaN
251.845915,681.960454,254.359206,682.946367,NaN,NaN
251.845915,680.951268,255.180000,681.800000,NaN,NaN
253.050771,679.653742,256.846133,680.458613,NaN,NaN
253.938560,678.572471,258.060000,678.810000,NaN,NaN
255.016589,677.635369,259.034628,678.197018,NaN,NaN
256.158031,676.409928,260.050000,676.840000,NaN,NaN
257.172647,675.256572,261.521555,675.935423,NaN,NaN
258.250676,674.319470,263.060000,674.840000,NaN,NaN
259.433365,673.168254,263.909005,673.334588,NaN,NaN
260.160000,671.850000,265.060000,671.860000,NaN,NaN
261.749305,671.075653,266.317708,670.609101,NaN,NaN
263.050000,669.870000,267.130000,669.830000,NaN,NaN
264.362160,668.645537,268.574885,668.210609,NaN,NaN
265.140000,667.830000,270.050000,666.870000,NaN,NaN
266.856249,665.877904,271.077408,665.700560,NaN,NaN
267.982584,664.874240,272.304134,664.361867,NaN,NaN
269.240421,663.528511,273.154152,663.467318,NaN,NaN
270.720231,662.603323,273.567706,662.370410,NaN,NaN
272.052059,661.341702,274.670514,660.803399,NaN,NaN
273.383887,660.164189,275.773323,659.549789,NaN,NaN
274.863696,658.818460,276.738281,658.296180,NaN,NaN
275.825572,658.229703,277.565388,657.512675,NaN,NaN
276.935429,657.304515,278.668197,656.415767,NaN,NaN
278.489229,655.958786,279.771005,655.318859,NaN,NaN
279.747067,655.033597,280.873814,654.378652,NaN,NaN
280.428676,654.041290,281.976623,652.654939,NaN,NaN
281.923694,652.827397,282.665879,652.028135,NaN,NaN
283.298609,652.005707,284.320092,651.244629,NaN,NaN
285.148371,650.912302,285.422901,649.991020,NaN,NaN
287.072123,648.893708,286.663561,648.580710,NaN,NaN
288.477941,647.211547,288.042072,647.797204,NaN,NaN
289.957751,646.202250,288.455625,647.327100,NaN,NaN
291.363569,645.108845,289.420583,645.916790,NaN,NaN
292.325445,644.351873,290.799094,644.819882,NaN,NaN
293.731264,643.342576,291.488350,644.193078,NaN,NaN
294.951709,642.145140,292.801658,642.471388,NaN,NaN
296.690372,641.290767,294.178614,641.493111,NaN,NaN
297.983745,640.170591,295.469511,640.514833,NaN,NaN
299.030761,638.910393,296.244049,639.830039,NaN,NaN
300.200955,637.860228,297.965244,638.656106,NaN,NaN
301.371150,636.530019,299.084021,637.482173,NaN,NaN
302.726112,635.199810,300.116738,636.210412,NaN,NaN
303.209905,634.780857,301.235515,635.427790,NaN,NaN
304.633732,633.486038,302.354292,634.449513,NaN,NaN
306.128750,632.433998,302.996157,633.303005,NaN,NaN
307.140000,631.010000,304.060000,632.030000,NaN,NaN
308.653732,629.888919,305.252678,631.104363,NaN,NaN
310.070000,629.020000,306.070000,630.020000,NaN,NaN
311.505738,628.212105,307.186839,629.638602,NaN,NaN
313.070000,627.030000,308.070000,629.030000,NaN,NaN
314.039844,626.253280,309.228453,627.806400,NaN,NaN
315.060000,625.030000,310.060000,627.030000,NaN,NaN
316.269858,624.409681,311.699881,625.729905,NaN,NaN
317.070000,623.050000,313.080000,625.030000,NaN,NaN
318.252410,621.791728,314.278762,623.531263,NaN,NaN
319.070000,621.050000,315.150000,623.020000,NaN,NaN
320.290451,620.156391,316.212923,621.943356,NaN,NaN
321.090000,619.050000,317.090000,621.050000,NaN,NaN
322.448378,617.975942,318.684350,619.378273,NaN,NaN
323.170000,617.040000,320.090000,618.060000,NaN,NaN
324.366534,615.931771,320.618511,617.668219,NaN,NaN
325.080000,615.060000,322.050000,617.070000,NaN,NaN
327.004000,613.751322,322.337765,616.691045,NaN,NaN
328.140000,613.060000,323.080000,616.070000,NaN,NaN
328.682387,612.115985,324.271926,614.736696,NaN,NaN
330.030000,611.090000,325.070000,614.080000,NaN,NaN
330.480659,609.935535,326.206087,613.270935,NaN,NaN
331.050000,609.090000,327.050000,612.100000,NaN,NaN
332.878355,608.300199,328.677515,611.438734,NaN,NaN
334.040000,607.090000,330.030000,610.130000,NaN,NaN
334.556742,606.528584,331.481330,610.063282,NaN,NaN
336.010000,606.110000,332.526815,609.423349,NaN,NaN
336.115244,605.165803,333.572300,608.326321,NaN,NaN
337.000000,604.130000,334.698207,607.320712,NaN,NaN
338.020000,603.130000,335.663271,606.497941,NaN,NaN
339.010000,602.150000,337.030443,606.040847,NaN,NaN
340.020000,601.180000,338.719304,604.852400,NaN,NaN
340.718649,600.197436,339.528713,603.926168,NaN,NaN
341.476439,599.814586,340.417629,602.915699,NaN,NaN
342.318428,599.431736,341.963570,602.124898,NaN,NaN
342.907821,598.570324,342.736541,601.553764,NaN,NaN
343.834009,597.900337,344.089240,600.367561,NaN,NaN
344.675998,596.847500,345.480587,599.664627,NaN,NaN
345.602186,595.986088,346.761497,598.818747,NaN,NaN
346.696772,594.933251,347.726560,598.178814,NaN,NaN
347.117767,595.124676,348.852467,597.264624,NaN,NaN
348.380751,594.167552,349.897952,596.350435,NaN,NaN
349.138541,593.593277,351.184703,595.619083,NaN,NaN
349.812133,592.731865,352.230188,594.522055,NaN,NaN
350.990917,592.253303,353.090000,593.220000,NaN,NaN
351.832907,591.487603,354.240736,592.785094,NaN,NaN
353.011692,590.530479,355.366643,592.236581,NaN,NaN
353.446648,589.537049,356.412128,591.413810,NaN,NaN
354.628026,588.977498,357.060000,590.230000,NaN,NaN
355.415611,588.082217,358.177870,589.500109,NaN,NaN
356.695437,587.186936,359.461796,589.083111,NaN,NaN
357.679919,587.075025,360.776916,588.352382,NaN,NaN
358.369056,586.739295,362.008380,587.619124,NaN,NaN
359.845778,586.179744,363.415768,586.619226,NaN,NaN
360.633363,585.732104,364.471309,586.152607,NaN,NaN
362.011638,585.284463,365.644132,585.419348,NaN,NaN
363.094567,584.724912,366.875597,584.886069,NaN,NaN
363.882153,584.165361,368.165702,584.019491,NaN,NaN
364.965082,583.605811,369.103961,583.086253,NaN,NaN
365.633764,582.801448,370.335425,582.552974,NaN,NaN
366.960000,582.220000,371.390966,581.819715,NaN,NaN
367.764401,581.776761,372.505148,581.019797,NaN,NaN
369.040000,581.290000,373.736612,580.353198,NaN,NaN
369.813091,580.658922,374.674871,579.419960,NaN,NaN
371.050000,580.290000,375.847694,579.219981,NaN,NaN
371.779834,579.913696,376.961876,578.420062,NaN,NaN
373.040000,579.310000,377.724211,577.686804,NaN,NaN
373.828524,578.423243,378.721111,577.020205,NaN,NaN
375.040000,577.370000,379.470820,576.567085,NaN,NaN
375.385528,577.305404,380.756605,576.270192,NaN,NaN
376.030000,576.380000,382.030000,575.370000,NaN,NaN
378.089799,576.187565,383.030000,574.370000,NaN,NaN
379.130000,575.370000,384.211410,574.369923,NaN,NaN
379.892647,575.349185,385.040000,573.360000,NaN,NaN
381.030000,574.380000,386.105980,572.976393,NaN,NaN
382.433022,573.858733,387.020000,572.350000,NaN,NaN
383.100000,573.360000,388.030000,571.400000,NaN,NaN
385.301188,572.834047,389.003558,571.202810,NaN,NaN
386.070000,572.360000,390.010000,570.400000,NaN,NaN
387.923512,572.088820,391.009573,570.062649,NaN,NaN
389.040000,571.390000,391.990000,569.390000,NaN,NaN
390.381940,571.064134,392.904143,568.922488,NaN,NaN
391.020000,570.420000,393.970000,568.390000,NaN,NaN
391.801973,569.701568,395.000000,567.440000,NaN,NaN
392.960000,569.410000,396.136057,566.895535,NaN,NaN
394.420940,568.467165,396.990000,566.410000,NaN,NaN
395.010000,567.460000,397.807737,566.008743,NaN,NaN
397.103783,566.724479,398.980000,565.460000,NaN,NaN
398.317451,566.288807,400.036643,564.741897,NaN,NaN
399.658873,565.707912,401.151096,564.361844,NaN,NaN
400.872540,565.127016,402.042658,563.728421,NaN,NaN
401.702944,564.763956,402.822775,563.094998,NaN,NaN
403.044366,563.529554,403.937228,562.841629,NaN,NaN
404.513542,562.512987,405.274572,562.588260,NaN,NaN
405.343946,561.714255,406.485582,562.031294,NaN,NaN
406.365982,560.842912,407.528026,561.735046,NaN,NaN
407.707403,560.334629,409.078211,561.459851,NaN,NaN
409.112702,559.463286,410.272423,560.702794,NaN,NaN
410.262493,558.737166,410.872331,560.215693,NaN,NaN
411.731669,558.446719,411.986445,559.923433,NaN,NaN
412.817582,558.083659,412.500652,559.631173,NaN,NaN
414.047890,557.658300,413.614766,559.631173,NaN,NaN
415.210936,557.245149,414.643179,558.754393,NaN,NaN
416.228601,556.831998,415.414489,558.267293,NaN,NaN
417.464337,556.501478,416.357201,557.780192,NaN,NaN
418.700073,555.923066,417.214213,557.585352,NaN,NaN
419.426977,555.675176,418.585430,557.195672,NaN,NaN
420.662713,555.509915,419.613844,556.903412,NaN,NaN
421.755652,554.671033,420.556556,556.611152,NaN,NaN
422.479973,555.179395,421.842072,556.221472,NaN,NaN
424.151851,554.766244,422.527681,556.026631,NaN,NaN
425.678349,554.270462,423.813198,555.442111,NaN,NaN
426.259872,553.774681,424.801148,554.632977,NaN,NaN
427.277537,553.361530,425.970000,554.660000,NaN,NaN
429.022106,552.948379,426.727248,553.629466,NaN,NaN
430.257842,552.535228,428.000000,553.610000,NaN,NaN
431.566269,552.204708,428.894111,552.990868,NaN,NaN
432.802005,551.791557,429.980000,552.690000,NaN,NaN
434.328503,551.213145,430.659702,552.078585,NaN,NaN
435.564239,551.047885,431.930000,551.720000,NaN,NaN
436.945356,550.634734,432.505548,551.348759,NaN,NaN
437.890331,550.056323,433.930000,550.720000,NaN,NaN
438.990000,549.690000,434.990000,550.690000,NaN,NaN
439.416828,549.064760,435.635461,550.071563,NaN,NaN
439.990000,548.670000,436.930000,549.720000,NaN,NaN
441.597539,548.238458,438.000000,549.640000,NaN,NaN
442.980000,547.730000,438.684566,549.345240,NaN,NaN
443.778250,547.412156,439.920000,548.740000,NaN,NaN
444.990000,546.730000,441.000000,548.680000,NaN,NaN
445.958961,546.916375,441.631706,548.270667,NaN,NaN
446.990000,546.740000,442.930000,547.750000,NaN,NaN
447.776221,546.090073,443.990000,547.700000,NaN,NaN
448.990000,545.740000,444.990000,547.740000,NaN,NaN
449.956932,545.263771,445.690974,547.069674,NaN,NaN
450.990000,544.760000,446.940000,546.770000,NaN,NaN
451.992262,544.520100,447.990000,546.730000,NaN,NaN
452.980000,544.760000,448.749327,546.184732,NaN,NaN
453.313951,543.678254,449.970000,545.780000,NaN,NaN
453.980000,543.750000,450.980000,545.750000,NaN,NaN
455.410420,543.420617,451.585254,545.552631,NaN,NaN
456.030000,542.800000,452.950000,545.780000,NaN,NaN
457.223582,542.390068,453.990000,545.800000,NaN,NaN
457.980000,541.810000,454.429768,544.870920,NaN,NaN
459.546696,541.810384,455.010000,544.790000,NaN,NaN
461.000000,541.830000,456.000000,544.830000,NaN,NaN
461.586503,541.423928,457.330384,544.239531,NaN,NaN
462.970000,540.840000,458.060000,543.830000,NaN,NaN
463.966279,540.779835,459.010000,543.820000,NaN,NaN
465.010000,540.830000,460.010000,543.830000,NaN,NaN
465.892764,540.457789,461.527019,543.888760,NaN,NaN
467.020000,539.850000,463.020000,543.850000,NaN,NaN
467.535942,539.942514,464.080000,543.850000,NaN,NaN
468.980000,539.880000,465.020000,543.870000,NaN,NaN
469.235782,539.620468,465.847084,543.537988,NaN,NaN
470.040000,539.830000,467.040000,543.840000,NaN,NaN
470.652315,539.362831,468.040000,543.870000,NaN,NaN
472.010000,538.880000,469.040000,543.880000,NaN,NaN
472.408815,539.169603,469.920289,543.257371,NaN,NaN
473.040000,538.900000,471.040000,542.900000,NaN,NaN
474.165316,538.589919,472.040000,542.900000,NaN,NaN
475.030000,538.870000,473.030000,542.900000,NaN,NaN
476.318446,538.654328,474.302069,542.485674,NaN,NaN
477.050000,538.920000,475.050000,541.920000,NaN,NaN
478.414915,538.332282,476.523817,542.345365,NaN,NaN
479.040000,537.930000,478.010000,541.950000,NaN,NaN
479.774787,538.074645,479.115857,542.134903,NaN,NaN
481.000000,537.930000,480.000000,541.930000,NaN,NaN
481.056055,537.847421,481.000000,541.940000,NaN,NaN
481.980000,537.940000,482.010000,541.940000,NaN,NaN
482.894501,537.395564,483.312492,541.784131,NaN,NaN
484.010000,536.950000,484.040000,541.960000,NaN,NaN
