pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,43.776068,638.804244
NaN,NaN,NaN,NaN,43.776068,638.730222
46.732023,637.767931,43.701156,639.893395,43.776068,638.730222
46.732023,637.767931,43.701156,639.893395,43.776068,638.730222
46.732023,637.767931,43.701156,639.893395,44.208647,638.508154
46.804119,637.767931,44.713322,639.248378,45.001708,638.064020
46.948312,637.545863,44.785418,639.174356,45.434286,637.989998
47.813470,636.583572,45.434286,638.360110,46.155251,637.249774
48.606531,635.917371,46.371541,637.545863,46.948312,636.657595
49.832171,634.807035,47.597180,636.805640,48.173952,635.917371
50.625232,633.992789,48.750724,635.843349,48.894917,635.325192
51.706679,633.104520,50.048460,634.881057,49.760074,634.214856
52.643933,632.142229,50.583181,634.547095,50.625232,633.400610
53.364898,631.550050,52.283451,633.104520,51.778776,632.734408
54.518441,631.031893,52.656095,632.942686,52.932319,632.290274
55.455695,630.291669,53.248357,632.578048,53.797477,631.550050
56.104564,629.773513,54.195975,631.629988,54.734731,630.957871
57.041818,629.181334,55.913890,630.368699,55.599888,630.291669
57.618589,628.737199,56.858373,629.741237,56.681335,629.551446
58.339554,627.700886,57.802857,628.885607,57.618589,628.959266
59.348905,627.108707,58.302878,628.429271,58.123265,628.367087
60.358255,626.294460,58.758177,627.910977,58.772133,627.848931
61.367606,625.776304,59.734319,627.217134,59.709387,627.182729
62.665342,624.888035,60.560284,626.638932,60.718737,626.516528
63.314210,624.591945,61.611514,625.829449,61.728088,626.072393
64.323561,623.777699,62.362392,625.443981,62.665342,625.258147
65.044525,623.259542,63.376077,624.711591,63.674692,624.517923
66.125972,622.667363,64.314675,624.056295,64.756139,623.925744
66.919033,622.001162,65.178184,623.439546,65.332911,623.333565
68.069065,621.319471,65.966606,622.976984,66.116782,622.861344
68.707311,620.779816,67.017836,622.167501,67.239304,622.210747
69.908716,619.893239,67.843801,621.666393,68.150746,621.430922
70.584506,619.623411,68.824829,620.982544,69.214095,620.885045
71.448016,618.929569,69.495733,620.548535,70.125536,620.261186
72.198894,618.428460,70.659594,619.854692,71.036978,619.715309
73.175035,617.696070,71.523104,619.392130,71.872466,619.091449
74.038545,617.194962,72.461701,618.621194,72.783908,618.623555
75.014687,616.655306,73.512931,618.004445,NaN,NaN
75.823471,616.438246,74.226265,617.618977,NaN,NaN
76.460000,615.920000,75.615979,617.519579,NaN,NaN
77.118111,614.995994,76.343659,616.729197,NaN,NaN
78.313163,614.515243,77.435179,616.202275,NaN,NaN
79.524288,614.129077,78.381163,615.587533,NaN,NaN
80.503498,612.947314,79.327147,615.499713,NaN,NaN
81.249563,612.440844,80.200363,614.533690,NaN,NaN
82.182145,611.821825,81.073579,614.270229,NaN,NaN
82.720133,611.758672,81.874028,613.743307,NaN,NaN
83.959582,610.683543,83.183852,613.392026,NaN,NaN
85.044099,610.590053,83.838764,613.128565,NaN,NaN
85.780022,610.029116,84.711980,612.689464,NaN,NaN
86.593410,609.514924,85.585196,611.899081,NaN,NaN
87.445531,608.720263,86.531180,611.020878,NaN,NaN
88.575096,608.331168,87.404397,610.581777,NaN,NaN
89.721071,607.723987,88.277613,610.230496,NaN,NaN
90.957493,607.444715,89.441901,609.615754,NaN,NaN
91.713012,606.715275,90.460653,609.264473,NaN,NaN
92.367794,605.925049,91.697709,608.913192,NaN,NaN
93.475888,605.742689,92.716462,608.298450,NaN,NaN
94.382510,605.195609,93.807982,607.420247,NaN,NaN
95.440236,604.526956,94.535662,606.893325,NaN,NaN
96.095019,604.162236,95.481646,606.366404,NaN,NaN
96.951273,603.554370,96.427630,605.927302,NaN,NaN
97.757160,603.128863,97.526813,605.464079,NaN,NaN
98.663782,602.399424,98.889674,604.806170,NaN,NaN
99.274525,601.888097,99.843677,604.586867,NaN,NaN
