pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y
206.284925,606.177064,203.719176,606.656191,204.160988,606.656191
206.284925,606.177064,203.719176,606.656191,204.160988,606.656191
206.284925,606.177064,203.719176,606.656191,204.160988,606.656191
206.284925,606.177064,203.719176,606.656191,204.160988,606.656191
206.284925,606.177064,203.719176,606.656191,204.160988,606.656191
206.284925,606.177064,203.719176,606.656191,204.160988,606.656191
206.284925,605.927997,203.829629,606.462670,204.271442,606.462670
207.479035,603.636577,204.878934,605.559568,205.431199,605.172525
209.099613,600.896835,206.370051,603.624351,206.811863,602.979279
210.592251,598.655229,208.192528,601.431105,208.744793,600.786033
212.255476,596.214368,210.100595,598.734785,210.567270,598.205743
213.577527,593.773508,211.738011,596.577004,212.500199,595.560946
215.112812,591.880596,213.501382,594.321141,213.880864,593.625729
216.477509,589.439735,215.390708,591.820075,215.648114,591.238961
218.012794,586.899248,217.097845,589.774096,217.470590,589.110222
219.036317,585.056149,218.875300,587.509204,219.016934,586.916976
220.528955,582.914170,220.571961,585.244312,220.508051,584.852744
221.810904,580.804518,222.107035,582.696308,222.109621,582.788513
223.184936,578.785408,224.046077,580.714527,223.821645,580.724281
224.647614,576.714525,225.581151,578.638376,225.588895,578.595542
225.888675,574.850731,227.197019,576.562225,NaN,NaN
227.528648,572.728077,228.893681,574.297333,NaN,NaN
228.769709,570.657195,230.751929,572.126811,NaN,NaN
230.454005,568.793401,232.125416,569.956289,NaN,NaN
231.961008,566.877834,234.064458,567.974508,NaN,NaN
233.600981,565.117585,235.599532,565.803987,NaN,NaN
235.240954,563.150246,237.296194,563.822206,NaN,NaN
236.880927,561.234680,238.992855,561.746055,NaN,NaN
238.557332,559.368975,240.608723,559.292421,NaN,NaN
240.189807,557.394067,242.143798,557.121900,NaN,NaN
242.172098,555.555359,243.436492,555.045748,NaN,NaN
243.921179,553.648550,245.213947,553.063968,NaN,NaN
244.886746,551.957519,246.668228,551.082187,NaN,NaN
246.601569,550.094106,248.364889,548.817295,NaN,NaN
248.573615,548.334215,249.974502,546.661829,NaN,NaN
250.116955,546.263756,251.723533,544.462076,NaN,NaN
251.660295,544.607389,253.253936,542.438303,NaN,NaN
253.203635,542.743976,254.857215,540.238550,NaN,NaN
254.918458,540.673517,256.460495,538.214777,NaN,NaN
256.633280,538.499535,257.918021,536.278994,NaN,NaN
258.269099,536.266314,259.375548,534.079241,NaN,NaN
259.981987,534.542877,260.996896,532.120394,NaN,NaN
261.409394,532.560925,262.243083,529.921313,NaN,NaN
263.479135,531.009832,263.585132,527.722233,NaN,NaN
265.263393,528.769365,265.023040,525.754634,NaN,NaN
267.119022,526.787413,266.365088,524.134259,NaN,NaN
269.046022,524.891633,267.132407,522.563902,NaN,NaN
270.330688,522.564993,268.920373,520.659104,NaN,NaN
271.900836,520.927728,270.497989,519.008279,NaN,NaN
273.685094,519.031948,271.654908,517.103480,NaN,NaN
275.469353,516.963824,273.337699,515.452655,NaN,NaN
277.253612,515.068044,275.230839,513.801830,NaN,NaN
278.823760,513.086092,276.710091,512.306382,NaN,NaN
280.465278,511.104140,278.150942,510.566713,NaN,NaN
281.964055,509.380703,279.663837,508.827044,NaN,NaN
283.754285,506.599888,281.176731,507.000391,NaN,NaN
285.496926,504.687118,282.689625,505.608655,NaN,NaN
287.001934,502.678710,284.202519,503.868986,NaN,NaN
288.744575,500.670302,285.787455,501.955350,NaN,NaN
290.170372,498.661894,287.516477,499.954730,NaN,NaN
291.516958,496.653486,288.957329,498.389028,NaN,NaN
293.021966,494.549439,290.470223,496.736342,NaN,NaN
294.289341,492.636669,291.911074,494.996672,NaN,NaN
295.635927,490.915177,293.640096,493.170020,NaN,NaN
297.378568,488.524214,295.147593,491.363355,NaN,NaN
298.409918,487.298160,296.313436,489.654094,NaN,NaN
299.699308,485.458311,297.895652,487.944832,NaN,NaN
301.105914,483.759989,299.436230,486.386388,NaN,NaN
302.395303,482.203194,300.768622,484.827944,NaN,NaN
303.801909,480.363345,302.309200,483.118683,NaN,NaN
