pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y
100.160846,609.522424,97.662890,610.128759,98.087127,610.201670
100.160846,609.522424,97.779074,610.128759,98.087127,610.201670
100.160846,609.522424,97.779074,610.128759,98.087127,610.201670
100.160846,609.522424,97.779074,610.128759,98.087127,610.201670
100.160846,609.522424,97.779074,610.128759,98.087127,610.201670
100.160846,609.387683,97.779074,610.128759,98.087127,610.248888
100.509398,609.118200,98.243810,609.657165,98.453560,609.823928
101.961698,606.894971,99.696110,608.175012,99.756432,608.312958
103.321263,604.745431,101.496962,606.221266,101.547881,606.282592
105.139572,602.690767,103.413998,604.267519,103.461475,604.299444
106.631519,600.798314,105.098665,602.448513,105.008635,602.410732
108.216712,598.851790,106.841425,600.629508,106.962944,600.380366
110.174891,596.743056,108.293725,598.608391,108.591534,598.350000
111.620214,594.634322,109.978393,596.654644,110.464413,596.414070
113.065537,592.795938,111.721153,594.835638,112.052288,594.383704
114.604107,590.795344,113.522004,592.679780,113.680879,592.542210
116.207540,588.975163,115.148580,590.928145,115.349869,590.861239
117.541418,586.894811,117.181800,589.311251,117.036873,588.997948
119.151270,585.027829,118.924560,587.424875,118.804210,587.227821
120.439153,583.214190,120.725412,585.538499,120.410880,585.364530
121.773031,581.613920,122.351987,583.786864,122.178217,583.594404
123.428879,580.013649,123.778715,582.127293,123.784887,581.917442
124.624770,578.520064,125.727258,580.177689,NaN,NaN
126.096635,576.599739,127.408354,578.493939,NaN,NaN
127.813679,575.077482,129.280484,576.765881,NaN,NaN
129.621774,573.422253,130.690471,575.019238,NaN,NaN
131.212898,571.399195,132.297060,573.447944,NaN,NaN
132.948669,569.652009,133.895513,571.923662,NaN,NaN
134.539793,568.088737,136.026783,570.060650,NaN,NaN
136.130917,566.617423,137.625236,568.028274,NaN,NaN
137.722041,565.054151,139.623302,566.165262,NaN,NaN
139.602460,563.306964,141.488164,564.471615,NaN,NaN
141.265908,561.743693,143.219821,562.947333,NaN,NaN
143.146327,559.996506,145.084683,560.745592,NaN,NaN
144.809774,557.973449,146.949544,558.882581,NaN,NaN
146.617870,556.686048,148.681202,557.188934,NaN,NaN
148.208993,554.846905,150.146450,555.325922,NaN,NaN
149.742360,553.036360,152.144516,553.462910,NaN,NaN
151.137656,551.423569,153.609765,551.599899,NaN,NaN
152.976909,549.891418,155.341422,549.906252,NaN,NaN
154.499050,548.359267,156.806671,547.704511,NaN,NaN
156.084614,546.827117,158.538328,546.349593,NaN,NaN
157.987290,545.214326,159.737167,544.486582,NaN,NaN
159.763121,543.924094,161.602029,542.792935,NaN,NaN
161.538952,541.988745,163.200482,540.591194,NaN,NaN
163.124516,540.456595,164.532526,538.558817,NaN,NaN
164.773502,538.843804,165.997775,536.865170,NaN,NaN
166.739601,537.311653,167.596227,535.002159,NaN,NaN
168.705699,535.779503,169.061476,533.308512,NaN,NaN
170.701711,534.880459,170.526724,531.614865,NaN,NaN
172.787341,532.971160,171.858768,529.751853,NaN,NaN
174.622695,531.167933,173.196122,528.270038,NaN,NaN
176.291199,529.364705,174.751836,526.621676,NaN,NaN
177.626002,527.561478,175.961835,525.193095,NaN,NaN
179.294506,526.288612,177.603977,523.874406,NaN,NaN
181.296711,524.697529,179.159690,522.555716,NaN,NaN
183.549191,522.788230,180.628975,521.237026,NaN,NaN
184.800569,521.197147,182.443974,520.028228,NaN,NaN
186.469073,519.393920,183.913258,518.489756,NaN,NaN
188.221002,517.802837,185.641829,516.841394,NaN,NaN
189.859214,516.693251,187.024685,515.412814,NaN,NaN
191.640419,514.602721,188.926112,514.204015,NaN,NaN
193.079086,512.947719,190.481826,512.775435,NaN,NaN
194.928799,510.944295,192.210396,511.346854,NaN,NaN
196.572989,509.289292,193.938966,509.698492,NaN,NaN
198.148671,507.721395,195.753965,508.160021,NaN,NaN
199.655845,506.240604,197.396107,506.841331,NaN,NaN
201.505559,504.411391,198.951820,505.083079,NaN,NaN
202.807209,503.191915,200.853248,503.654498,NaN,NaN
204.725431,501.449807,202.581818,502.555590,NaN,NaN
206.506637,499.707699,204.001259,501.205348,NaN,NaN
208.287843,497.617170,205.515376,499.440632,NaN,NaN
209.863525,496.136378,207.155669,497.996772,NaN,NaN
211.507715,494.655587,208.795961,496.873771,NaN,NaN
213.347053,493.715211,210.940960,494.948625,NaN,NaN
214.788884,492.187513,212.455076,493.825624,NaN,NaN
216.390918,490.557969,213.716840,492.381765,NaN,NaN
217.832749,489.132118,215.609485,491.258763,NaN,NaN
220.075597,487.095188,217.123602,489.654475,NaN,NaN
221.357225,485.567491,218.890071,488.210616,NaN,NaN
222.718954,484.345333,220.656540,486.606328,NaN,NaN
224.401090,482.512096,222.423010,485.322898,NaN,NaN
225.682717,481.086245,223.432420,484.360325,NaN,NaN
227.124548,479.354854,225.551525,482.835923,NaN,NaN
228.566379,477.827157,227.211233,481.253228,NaN,NaN
230.328617,476.604999,229.036911,479.670533,NaN,NaN
231.530143,474.975455,230.613634,478.826429,NaN,NaN
233.183008,473.721915,232.190356,477.349247,NaN,NaN
234.400556,472.412009,233.933049,476.083091,NaN,NaN
235.618105,470.863940,235.675742,474.711423,NaN,NaN
236.835653,469.911281,237.086494,473.550780,NaN,NaN
238.427832,468.482294,239.161129,472.073598,NaN,NaN
239.739038,467.053306,240.820837,469.963338,NaN,NaN
241.331217,465.743401,242.646515,468.591669,NaN,NaN
242.829738,464.314413,244.223238,467.325513,NaN,NaN
244.421917,463.004508,245.706027,465.373385,NaN,NaN
245.920438,461.932768,247.603488,464.276770,NaN,NaN
247.418959,460.622862,249.328452,462.851169,NaN,NaN
248.823823,459.312957,251.053417,461.644892,NaN,NaN
250.509659,458.122134,252.519637,460.328953,NaN,NaN
251.914522,456.693147,254.072105,459.013014,NaN,NaN
253.319386,455.621406,255.710821,457.697075,NaN,NaN
254.815831,454.150062,257.263290,456.381136,NaN,NaN
256.297705,453.117111,259.241806,454.810127,NaN,NaN
257.830810,452.003232,260.809181,453.683726,NaN,NaN
259.473423,450.610882,262.512850,452.124095,NaN,NaN
260.880491,449.452909,264.080225,450.911049,NaN,NaN
262.521251,448.149054,266.056481,449.698002,NaN,NaN
264.189341,447.085016,267.351269,448.225017,NaN,NaN
265.661799,445.864030,269.104291,446.902117,NaN,NaN
267.262296,444.887241,270.895056,445.573929,NaN,NaN
268.926814,443.747655,272.238130,444.435481,NaN,NaN
270.207212,442.608068,273.805049,442.917552,NaN,NaN
271.999770,441.631279,275.297353,441.779104,NaN,NaN
273.920367,440.328894,276.938888,440.356045,NaN,NaN
275.520865,439.596303,278.431192,438.838116,NaN,NaN
276.801263,438.456716,280.221958,437.604798,NaN,NaN
278.686601,437.039144,281.639647,436.276609,NaN,NaN
280.205359,435.921170,282.908105,435.233032,NaN,NaN
281.564248,434.904829,284.698870,433.809973,NaN,NaN
283.482679,433.786855,286.191175,432.576655,NaN,NaN
285.001437,432.465612,287.907325,431.153596,NaN,NaN
286.680064,431.246003,289.474244,429.635667,NaN,NaN
288.014262,430.710520,290.742703,428.497219,NaN,NaN
289.509657,429.878683,292.458853,427.263901,NaN,NaN
291.191977,428.571510,293.876542,426.030584,NaN,NaN
292.580000,427.830000,295.219616,425.081878,NaN,NaN
294.322961,426.313666,296.935766,423.943430,NaN,NaN
295.540000,424.870000,298.278839,422.804983,NaN,NaN
297.407214,423.877571,299.771144,421.476794,NaN,NaN
298.560000,422.870000,301.114218,420.148606,NaN,NaN
300.865315,421.679144,302.904983,419.294770,NaN,NaN
302.580000,420.850000,304.397287,418.156323,NaN,NaN
304.323417,419.302466,305.603660,417.025033,NaN,NaN
305.560000,417.870000,307.348511,415.804848,NaN,NaN
307.510896,416.905389,308.831635,414.806516,NaN,NaN
309.510000,415.900000,310.140274,413.364480,NaN,NaN
311.499583,414.890693,311.274427,412.255221,NaN,NaN
312.580000,413.900000,312.495823,411.145963,NaN,NaN
314.504759,413.014942,314.066189,410.147630,NaN,NaN
