pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y
194.311208,654.508709,NaN,NaN,190.179036,656.104061
194.249668,654.508709,189.830630,656.113728,190.179036,656.104061
194.280438,654.508709,189.903946,656.023075,190.179036,656.104061
194.372748,654.546754,189.977262,656.023075,190.179036,656.104061
194.365198,654.416884,189.977262,656.023075,190.179036,656.104061
194.634721,653.083862,189.830630,655.207205,190.600168,655.309926
194.724563,650.751075,190.270526,653.938073,191.126582,653.589302
195.533134,648.418288,191.223634,651.853070,191.968846,651.736322
195.892499,645.863331,192.103426,650.130677,193.126959,649.883342
196.521388,643.863799,193.056534,648.317631,193.758657,648.162717
196.611229,641.308842,194.156274,645.960672,194.600920,645.912670
196.611229,639.531480,195.402646,643.875670,195.759033,643.927334
196.251864,637.531948,196.282438,641.971972,197.127711,641.677287
195.925702,635.638844,197.235546,640.249578,198.075258,639.691951
195.925702,633.780933,198.115338,638.255228,198.285824,637.574259
196.244437,632.486025,198.995130,636.351530,199.233371,635.853635
196.836372,630.515513,200.314818,634.719789,199.970351,634.265366
197.064040,628.939104,201.047978,633.088048,200.496766,632.677097
197.792576,627.475295,202.074402,631.003046,200.917898,630.294694
198.411029,625.610023,202.880878,629.371305,201.970728,628.574070
198.856625,624.121764,203.687354,627.467607,202.602426,627.118157
199.391340,622.540489,204.493830,625.563909,203.549972,625.265176
199.926054,621.145247,205.226990,623.660211,NaN,NaN
200.549888,619.750005,205.740202,621.937818,NaN,NaN
201.084603,618.540795,206.810815,620.021714,NaN,NaN
201.537187,616.874743,207.796635,618.272819,NaN,NaN
202.530161,615.091512,208.525285,616.046952,NaN,NaN
203.429436,613.794275,209.425381,614.139067,NaN,NaN
203.804134,612.126399,210.111169,612.284178,NaN,NaN
204.553530,610.365863,210.839819,610.588280,NaN,NaN
205.377865,608.790646,211.311298,608.786388,NaN,NaN
205.740000,607.200000,212.125671,607.302477,NaN,NaN
206.870837,605.953646,212.854321,605.288598,NaN,NaN
207.331086,604.217414,213.625832,603.592700,NaN,NaN
207.752209,602.655309,214.397344,601.843805,NaN,NaN
208.678679,600.676643,214.659231,600.522894,NaN,NaN
209.268251,599.010398,215.515499,598.699507,NaN,NaN
209.773599,597.135873,216.181485,597.111395,NaN,NaN
210.278946,595.677908,216.752330,595.229189,NaN,NaN
211.036968,593.699243,217.323176,593.582259,NaN,NaN
211.542315,592.137138,217.846451,592.288242,NaN,NaN
212.216112,590.575033,218.464866,590.582493,NaN,NaN
212.974133,588.388087,218.893000,588.935562,NaN,NaN
213.226807,586.930122,219.273564,587.759184,NaN,NaN
213.739360,585.340044,219.732189,586.054603,NaN,NaN
214.231751,583.391815,220.444941,584.438906,NaN,NaN
214.724142,581.687115,220.807648,582.726563,NaN,NaN
215.413489,579.982415,221.380549,581.177811,NaN,NaN
216.398271,577.912422,221.889794,579.706496,NaN,NaN
217.087618,576.085958,222.081042,578.157891,NaN,NaN
217.776965,574.381258,222.844630,576.608992,NaN,NaN
218.564790,572.311265,223.735810,575.369990,NaN,NaN
218.958703,570.850094,224.308711,573.666362,NaN,NaN
219.549572,569.145394,224.690645,572.427361,NaN,NaN
220.534354,567.440694,225.136235,570.723733,NaN,NaN
221.322179,565.614229,225.518169,569.097543,NaN,NaN
222.110004,564.153058,225.963759,567.626228,NaN,NaN
222.524567,563.110732,226.409349,566.232351,NaN,NaN
223.431325,561.348893,227.045906,564.606161,NaN,NaN
224.079010,559.426887,227.427840,563.212284,NaN,NaN
224.856231,557.985382,228.064397,561.353782,NaN,NaN
225.503916,556.223543,228.764610,560.269655,NaN,NaN
226.281137,554.621872,229.210200,558.720903,NaN,NaN
226.928822,553.180367,229.919136,556.980671,NaN,NaN
227.576507,551.899029,230.603155,555.801499,NaN,NaN
228.528118,550.281516,231.222135,554.128783,NaN,NaN
229.316593,548.781642,231.692595,552.697986,NaN,NaN
229.680505,547.356762,232.515902,551.219496,NaN,NaN
229.923113,546.381844,233.103977,549.693312,NaN,NaN
230.529632,544.881971,233.652848,548.500982,NaN,NaN
231.378760,543.232109,234.358539,546.974798,NaN,NaN
231.883555,541.960777,234.689050,545.463226,NaN,NaN
232.556705,540.462595,235.432494,544.156864,NaN,NaN
233.364486,539.130877,236.128015,542.685472,NaN,NaN
234.306896,537.799160,236.715428,541.653285,NaN,NaN
234.845416,536.467443,237.302840,540.382899,NaN,NaN
235.383937,534.969260,237.824985,538.874317,NaN,NaN
236.057087,533.637543,238.477666,537.842129,NaN,NaN
236.999498,532.638755,238.999810,536.333547,NaN,NaN
237.340687,531.522033,239.469644,534.634095,NaN,NaN
238.265225,529.651417,239.842076,533.436519,NaN,NaN
238.685470,527.988648,240.482937,532.291942,NaN,NaN
239.357861,526.637648,241.195005,530.707143,NaN,NaN
239.946203,525.494494,241.907074,529.474522,NaN,NaN
240.618594,524.455263,242.476728,528.153856,NaN,NaN
241.543132,522.792494,242.903969,527.273413,NaN,NaN
241.459083,521.857186,243.544831,526.040792,NaN,NaN
242.131474,520.298340,243.972072,524.984259,NaN,NaN
242.635768,519.051263,244.659288,523.902773,NaN,NaN
243.308159,518.115956,245.449582,522.681313,NaN,NaN
243.829887,516.877883,246.042303,521.313279,NaN,NaN
244.552115,516.115597,246.635024,520.140678,NaN,NaN
245.354816,514.750899,247.306775,519.212369,NaN,NaN
246.157517,513.510265,247.622892,518.137485,NaN,NaN
246.458530,512.641821,248.492216,516.671734,NaN,NaN
246.960218,511.525250,248.966393,515.303699,NaN,NaN
247.461906,510.284615,249.638144,514.082240,NaN,NaN
248.364945,509.292108,250.388923,513.447081,NaN,NaN
248.866633,507.803347,250.399143,512.559627,NaN,NaN
249.368321,506.438649,251.122763,511.542893,NaN,NaN
249.870009,505.694268,252.208192,510.282142,NaN,NaN
250.572373,504.205507,252.339759,508.899382,NaN,NaN
251.174398,502.964873,252.767353,507.882648,NaN,NaN
251.776424,502.096429,253.589648,506.743905,NaN,NaN
252.278112,500.731731,254.477727,505.686501,NaN,NaN
252.980476,499.367033,254.708920,504.387047,NaN,NaN
253.682839,498.374526,255.475529,502.965224,NaN,NaN
254.786553,497.506082,256.023108,501.678812,NaN,NaN
255.956644,495.697099,256.734960,500.730930,NaN,NaN
256.374246,494.251325,257.501569,499.850754,NaN,NaN
256.791848,493.425168,258.268179,499.038284,NaN,NaN
257.209450,492.702281,258.596726,497.954990,NaN,NaN
257.961133,491.772854,259.199062,497.007108,NaN,NaN
258.629296,490.533619,259.527609,495.923814,NaN,NaN
259.130418,489.191115,260.458493,494.840520,NaN,NaN
259.737858,488.451883,260.622766,494.163462,NaN,NaN
260.413724,487.616202,261.553649,492.809344,NaN,NaN
261.258557,486.571600,262.320259,492.064580,NaN,NaN
261.427524,485.944839,262.758322,490.913580,NaN,NaN
262.272356,485.526999,263.415416,489.965698,NaN,NaN
262.779256,483.855636,263.562874,488.931982,NaN,NaN
263.624089,482.393193,264.331170,487.806095,NaN,NaN
264.904678,480.953080,264.729546,486.856128,NaN,NaN
265.616702,480.072692,265.469386,485.730241,NaN,NaN
266.210055,479.192303,265.953128,484.745089,NaN,NaN
266.803408,478.165183,266.579147,483.795122,NaN,NaN
267.515432,477.578258,267.262077,482.845155,NaN,NaN
268.227455,476.404406,267.575087,481.754452,NaN,NaN
268.820808,475.230555,268.371838,480.910037,NaN,NaN
269.295491,474.203435,268.627937,480.030438,NaN,NaN
269.770173,473.323046,269.367778,478.869367,NaN,NaN
270.600868,472.442658,269.965341,477.954583,NaN,NaN
271.194221,471.415538,270.449083,476.969432,NaN,NaN
271.668903,470.828612,270.733637,475.949097,NaN,NaN
272.262256,469.948223,271.508814,475.265439,NaN,NaN
273.211621,469.214566,272.027502,474.303435,NaN,NaN
273.686303,468.187446,272.390583,473.277297,NaN,NaN
274.480000,467.060000,273.013008,472.122892,NaN,NaN
275.064169,466.208810,273.687302,471.225021,NaN,NaN
275.245745,465.423018,274.205989,470.519552,NaN,NaN
275.881262,464.300460,274.724677,469.814082,NaN,NaN
276.789144,463.851436,275.243364,468.916211,NaN,NaN
277.333872,462.841133,275.813920,467.954207,NaN,NaN
277.787813,462.167598,276.436345,467.184604,NaN,NaN
278.423330,461.157295,276.799426,466.350867,NaN,NaN
279.058847,460.259248,277.214376,465.709531,NaN,NaN
279.694364,458.912177,277.577458,464.619259,NaN,NaN
280.148305,458.463154,278.459226,463.913789,NaN,NaN
280.783822,458.014130,278.874176,463.208320,NaN,NaN
281.782491,457.228339,279.444732,462.118048,NaN,NaN
282.236432,456.554804,279.704076,461.412578,NaN,NaN
283.053525,455.656757,280.274632,460.771242,NaN,NaN
283.597811,455.000821,280.948926,460.001639,NaN,NaN
284.164597,454.300014,281.467613,459.296169,NaN,NaN
284.731383,453.178721,281.778826,458.398299,NaN,NaN
285.071455,453.038559,282.449881,457.786396,NaN,NaN
285.751598,452.057428,283.056347,457.111512,NaN,NaN
286.431741,451.496782,283.662814,456.286653,NaN,NaN
286.771813,450.795974,284.269280,455.311820,NaN,NaN
287.792027,449.814843,284.633160,454.711923,NaN,NaN
288.245456,448.693550,284.936393,454.112026,NaN,NaN
288.812242,448.132904,285.482213,453.512129,NaN,NaN
289.038956,447.852580,286.209973,452.837245,NaN,NaN
290.059171,446.871449,286.937733,452.087373,NaN,NaN
290.399242,446.310803,287.604846,451.337502,NaN,NaN
290.966028,445.750157,288.211313,450.512643,NaN,NaN
291.532814,445.049349,288.635839,449.762772,NaN,NaN
291.986243,444.628864,289.121012,449.012901,NaN,NaN
292.637284,443.832918,289.848772,447.813106,NaN,NaN
