pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y
100.082026,618.858837,96.493985,619.842988,NaN,NaN
100.082026,618.858837,96.493985,619.842988,NaN,NaN
100.082026,618.858837,96.493985,619.842988,NaN,NaN
100.082026,618.858837,96.493985,619.842988,97.923260,619.199690
100.082026,618.858837,96.493985,619.842988,97.923260,619.199690
100.214197,618.803842,96.493985,619.842988,97.923260,619.199690
100.478539,617.923918,96.493985,619.746535,98.178506,618.837365
101.051279,616.329056,97.343947,619.167814,98.433752,617.677923
101.447792,614.019257,98.348448,617.624561,98.880431,616.156157
102.725444,611.984433,99.739294,615.502587,100.092848,614.706856
104.355551,609.729629,101.361949,613.573520,101.432887,612.677834
105.765373,607.749801,102.443719,611.644453,102.836738,610.866207
107.131139,605.714977,103.911835,610.004746,104.432023,608.547325
108.531780,603.341235,105.677259,608.079772,105.963497,606.808163
109.715326,601.109788,106.925336,606.435971,107.367348,604.779141
110.898873,599.188264,108.161644,604.410451,108.707387,602.822584
112.181049,596.894832,109.629760,602.481384,110.175049,600.938493
113.265966,594.849338,111.252415,600.841677,111.068409,599.416726
114.350884,593.113768,112.411454,598.912610,112.408448,597.532634
115.703589,591.302298,113.956839,597.079996,114.003733,596.010868
117.053473,588.994779,115.270416,595.150929,115.407584,593.691986
117.971394,587.298074,116.506725,593.221861,116.811435,592.170219
118.835319,585.329896,117.815142,591.293152,117.960040,590.213663
119.969222,583.633190,119.283459,589.460288,119.555325,588.112176
121.211115,582.072222,120.629416,587.551054,120.895364,586.155619
122.129036,580.443385,121.853014,585.794558,121.794815,584.706927
122.830975,578.678811,122.584582,583.378206,123.085756,582.654513
124.018873,576.982106,123.856205,581.437368,124.247603,581.041902
124.990789,575.217532,125.127828,579.839031,NaN,NaN
125.854715,573.588695,126.308621,578.240694,NaN,NaN
127.204599,571.756254,128.080320,575.836660,NaN,NaN
128.176515,570.263153,129.443895,573.852129,NaN,NaN
129.418408,568.634316,130.735702,572.048009,NaN,NaN
130.822287,566.937611,131.812209,569.973271,NaN,NaN
132.012205,564.914013,133.032249,568.078946,NaN,NaN
133.338001,563.426130,134.324057,566.365032,NaN,NaN
134.853197,561.462124,135.639268,564.391047,NaN,NaN
135.989593,559.914726,136.773365,562.585442,NaN,NaN
137.031290,558.486359,138.058676,560.969901,NaN,NaN
138.451786,556.760415,139.343986,558.974233,NaN,NaN
139.588183,555.093986,140.629296,557.453724,NaN,NaN
140.961329,553.189496,141.914606,555.648119,NaN,NaN
142.429174,551.106460,142.897490,554.032578,NaN,NaN
143.897020,549.201970,144.409620,552.322005,NaN,NaN
145.647481,547.416056,145.392504,550.706465,NaN,NaN
146.838651,545.390414,146.806399,549.245006,NaN,NaN
148.029821,543.717058,147.923970,547.576919,NaN,NaN
149.641403,542.131773,149.181237,545.821038,NaN,NaN
150.972711,540.106131,150.368656,544.152951,NaN,NaN
152.374088,538.520846,151.975164,542.045894,NaN,NaN
153.775464,536.759418,152.813342,540.290013,NaN,NaN
155.106772,535.174133,154.280154,538.797514,NaN,NaN
