pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,84.710276,672.986354
88.460230,672.745254,82.009296,672.838937,84.710276,672.986354
88.516873,672.841173,82.061358,672.756130,84.710276,672.986354
88.675827,672.484154,82.369254,672.357252,85.016960,672.719735
89.152690,671.680860,82.638664,671.825414,85.221416,672.053189
89.629553,670.431292,83.100509,671.160617,85.834784,670.986715
90.106416,669.360234,83.331432,670.407180,86.345924,670.320169
90.658095,667.551789,83.908738,669.565103,86.938815,669.011579
90.906911,666.154655,84.255122,668.944626,87.477300,668.075305
91.404543,665.196621,85.024864,667.836631,88.051684,667.092218
91.831085,664.158750,86.333426,666.728635,88.446573,666.296386
92.257627,663.001125,86.910732,665.930878,89.412765,665.121109
92.399808,662.043091,87.411064,665.532000,90.128361,664.187945
93.004076,661.005220,87.795935,664.867203,90.332817,663.388089
93.450000,660.180000,88.450216,663.892167,90.564614,662.878988
93.892705,659.009315,89.066010,663.050090,91.246695,661.942715
94.496973,657.971444,89.553373,662.588629,91.713382,661.146883
94.887969,657.053328,90.023979,662.106916,92.359564,660.210609
95.480000,656.170000,90.651455,661.263918,92.718554,659.508404
95.812144,655.057422,91.540379,660.240278,93.436534,658.665758
96.470000,654.180000,92.272434,659.457494,94.010918,657.916740
96.807408,653.340944,92.690751,658.855353,94.513505,656.980466
97.411676,652.382909,93.161358,657.891926,95.267384,656.325075
97.838218,651.424875,93.527385,657.229571,95.734071,655.248361
98.460000,650.220000,94.207151,655.965074,96.272556,654.312087
98.461173,649.695397,94.991495,655.242504,96.851270,653.281963
98.676004,648.810776,96.194157,654.218864,NaN,NaN
99.087338,647.939069,96.926212,653.496295,NaN,NaN
99.484724,647.135776,97.292240,652.653297,NaN,NaN
99.723156,646.510992,97.867426,652.051155,NaN,NaN
100.279496,645.618443,98.233453,651.208157,NaN,NaN
100.339469,645.314930,98.599481,650.365159,NaN,NaN
100.747312,644.513400,99.488405,649.522162,NaN,NaN
101.155155,643.826374,99.959012,648.859806,NaN,NaN
101.461037,643.253852,100.638777,648.317879,NaN,NaN
101.970840,642.337817,101.370832,647.294238,NaN,NaN
102.276722,641.536286,101.736860,646.511455,NaN,NaN
102.582604,640.734756,102.416625,645.728671,NaN,NaN
103.220819,640.131853,103.044101,645.066315,NaN,NaN
103.685269,639.293972,103.619287,644.283532,NaN,NaN
104.213974,638.330164,104.351342,643.741604,NaN,NaN
104.519856,637.872147,104.769659,643.019035,NaN,NaN
105.252162,637.071702,105.083397,642.477108,NaN,NaN
105.558869,636.563601,105.972321,641.754538,NaN,NaN
106.110940,635.837741,106.338348,641.092182,NaN,NaN
106.724353,635.111881,107.434652,639.950536,NaN,NaN
107.337766,634.458608,108.122463,639.158487,NaN,NaN
107.460448,633.805334,108.397588,638.366438,NaN,NaN
108.196543,633.224646,108.810275,637.732799,NaN,NaN
108.687273,632.498786,109.360524,636.782340,NaN,NaN
109.239345,631.845513,109.910773,636.465521,NaN,NaN
109.668734,630.829309,110.323459,635.831881,NaN,NaN
109.975440,630.466379,110.873709,634.723013,NaN,NaN
110.282147,630.103449,111.699082,634.089374,NaN,NaN
110.895559,629.159832,111.974207,633.455734,NaN,NaN
111.570313,628.579144,113.278616,632.821120,NaN,NaN
111.972538,628.035080,114.016800,632.336864,NaN,NaN
112.278899,627.310039,114.687876,631.771898,NaN,NaN
112.891620,626.766258,115.426060,631.206932,NaN,NaN
113.734111,626.041217,116.257315,630.425986,NaN,NaN
114.117061,625.588066,116.257315,630.425986,NaN,NaN
114.576602,624.772395,116.600833,629.931514,NaN,NaN
114.959553,624.500505,117.116109,629.140358,NaN,NaN
115.572273,623.684834,117.889024,628.349202,NaN,NaN
116.184994,622.959793,118.490180,627.755836,NaN,NaN
116.737607,622.677386,118.833698,627.162469,NaN,NaN
