pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
36.197769,718.452036,40.195672,715.771034,NaN,NaN
36.197769,718.317986,40.195672,715.771034,NaN,NaN
36.097821,718.385011,40.095724,715.704009,36.334950,717.657029
35.947900,718.250961,40.195672,715.771034,36.334950,717.657029
36.047847,718.250961,40.195672,715.771034,36.334950,717.657029
35.897926,718.317986,40.195672,715.771034,36.334950,717.657029
35.748005,718.385011,40.345593,715.704009,36.474253,717.578151
37.047323,717.513686,41.594938,714.966734,37.658326,716.631611
38.096772,716.575335,42.744335,713.961358,39.051354,715.685071
39.396091,715.569959,44.293522,712.352756,40.444381,714.265260
41.145173,713.827308,45.642814,710.945230,42.046363,713.082085
42.694361,712.955982,47.291949,709.336629,43.578693,711.583397
44.093627,711.414406,48.741189,707.593978,44.971720,709.848073
45.942657,709.939855,50.471988,705.958300,46.364748,708.586020
47.441871,708.800429,51.642695,704.388142,48.036381,707.323966
49.290901,707.728028,52.889013,703.036274,49.220454,706.219670
50.890062,706.588602,54.188332,701.896848,50.961738,705.115373
52.489223,704.980000,55.237781,700.690397,52.285114,703.932198
53.838515,703.974625,56.637047,699.752046,54.026399,702.670144
55.637571,702.768174,57.986339,697.808320,55.419426,701.171456
57.686497,701.092547,59.135737,696.601869,56.951756,699.988281
59.023603,700.423257,60.235160,695.462443,58.275132,698.726227
60.064231,699.134923,61.184662,694.054917,59.946765,697.148660
62.145488,697.631866,62.833797,692.580365,61.479096,696.280999
63.666407,696.558255,64.033168,691.574990,63.011426,695.018945
64.626987,695.377282,65.282512,689.832338,64.578977,693.750532
66.628195,693.874225,65.532381,688.759937,65.955709,692.551215
67.748872,692.907975,66.631804,687.687536,67.279490,691.231965
69.670032,691.619640,67.731228,686.414060,68.868027,689.912716
70.950806,690.653390,68.880625,685.408684,70.297710,688.893296
72.551773,689.257695,70.079996,683.934133,71.833296,688.173706
73.912594,688.398805,71.129445,682.794707,73.474784,686.674559
75.513561,686.681026,72.617074,681.713090,74.957419,685.655139
77.026352,685.274634,73.727329,680.511019,76.493004,684.455822
78.875592,684.104358,74.752569,679.663920,77.763834,683.196538
80.316462,682.601302,76.089839,678.667334,79.245791,681.987197
82.157574,681.420329,77.538887,677.421477,80.917706,680.926893
83.038106,680.131994,78.453281,676.714530,82.322115,679.639381
85.359507,678.843660,79.613859,675.654109,83.659647,678.427605
86.480184,677.984771,81.266804,674.629036,85.264686,677.064357
88.030817,676.822560,82.603227,673.427226,86.735971,676.155525
89.223936,675.690012,83.517622,672.755626,88.274133,675.019485
90.748476,674.590774,85.346412,671.589163,89.678542,673.883445
92.246493,672.711412,86.506990,670.564090,NaN,NaN
93.730122,671.279906,88.879067,670.676826,NaN,NaN
94.917025,670.325569,90.093506,668.912281,NaN,NaN
96.163273,669.490525,92.016368,668.505079,NaN,NaN
97.765592,667.760789,93.028401,667.283471,NaN,NaN
99.249221,666.687160,94.850059,666.197597,NaN,NaN
100.785582,665.846986,96.266905,666.061862,NaN,NaN
102.174769,664.643446,97.582547,665.111723,NaN,NaN
103.397383,663.824238,99.201799,663.754380,NaN,NaN
104.842289,662.297532,100.719848,662.532772,NaN,NaN
106.435391,661.590034,102.136694,661.582633,NaN,NaN
108.176689,660.621878,103.755946,661.175430,NaN,NaN
109.737941,659.255264,105.071588,660.361025,NaN,NaN
110.725911,658.593278,106.488433,659.139416,NaN,NaN
112.708478,657.487108,108.006482,658.325011,NaN,NaN
114.412442,656.224665,109.828141,657.782074,NaN,NaN
115.398776,655.328304,111.447393,657.239137,NaN,NaN
117.043536,654.060928,113.572661,656.153263,NaN,NaN
118.688296,652.683345,115.293117,655.203124,NaN,NaN
120.223406,651.746588,116.305149,654.388718,NaN,NaN
121.703690,650.589418,118.430417,653.302844,NaN,NaN
122.800196,649.707765,119.341247,652.352705,NaN,NaN
