pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y
NaN,NaN,NaN,NaN,515.853608,625.221627
NaN,NaN,NaN,NaN,515.853608,625.221627
519.245423,625.304012,515.017557,625.215956,515.853608,625.221627
519.156917,625.209641,515.017557,625.215956,515.853608,625.221627
519.156917,625.304012,515.017557,625.215956,515.853608,625.221627
519.245423,625.256826,515.017557,625.215956,515.853608,625.221627
519.245423,625.256826,515.017557,625.215956,515.853608,625.221627
519.245423,625.256826,515.017557,625.215956,515.853608,625.221627
519.245423,624.926530,515.017557,625.215956,516.083151,625.090498
519.599443,622.897564,515.625782,624.874527,516.657008,624.303724
520.086221,620.632671,516.451230,623.313708,517.460407,622.861306
520.705756,618.745261,517.537346,621.947992,518.493349,620.763243
521.502302,616.527554,518.189016,620.533500,519.526291,618.927438
522.121838,614.451403,519.275132,619.119008,520.329690,617.616148
522.520111,612.894289,520.621916,617.363087,521.247861,615.911472
523.183899,611.148435,521.708032,615.460840,522.051261,614.337925
523.426629,609.520982,522.878049,613.638354,522.854660,612.502120
523.216839,608.066977,524.125674,611.872233,523.658059,610.928572
523.321734,606.612972,525.264810,610.288815,524.576230,609.092767
523.741314,605.047121,526.241212,608.705396,525.494401,607.256962
524.160894,604.040502,527.163369,607.061077,526.412572,605.683415
524.685368,602.250957,527.906678,605.146541,526.986428,604.240996
525.488333,600.611869,528.882144,603.588979,527.675056,602.667449
526.077701,599.145539,529.987671,602.323459,NaN,NaN
526.863526,597.783947,530.919783,601.033602,NaN,NaN
527.747579,596.422355,531.825893,599.430458,NaN,NaN
528.140491,594.851287,532.769810,597.652828,NaN,NaN
528.926315,593.803908,533.774624,596.353791,NaN,NaN
529.712140,592.232840,534.444500,595.020569,NaN,NaN
530.203280,590.766510,535.236172,593.482235,NaN,NaN
530.792649,589.614394,536.149639,591.567864,NaN,NaN
531.578473,588.043326,536.555558,589.873934,NaN,NaN
532.364298,586.472258,537.496509,588.385354,NaN,NaN
533.150122,584.901190,538.052525,586.608662,NaN,NaN
533.543035,583.644336,538.736853,585.360176,NaN,NaN
534.328859,582.073268,539.286836,583.429833,NaN,NaN
534.820000,580.711676,539.927670,581.930941,NaN,NaN
535.409368,579.245346,540.515101,580.551960,NaN,NaN
536.391649,577.674278,541.102532,579.412802,NaN,NaN
537.079245,576.731637,541.903574,577.674088,NaN,NaN
538.061526,575.265307,542.544408,576.654841,NaN,NaN
538.650894,573.798977,543.103605,575.060924,NaN,NaN
539.142035,572.018434,543.724168,574.077334,NaN,NaN
539.712456,570.686441,544.381233,572.601950,NaN,NaN
540.057011,569.584274,544.746270,571.249515,NaN,NaN
540.573842,568.114718,545.439839,569.815114,NaN,NaN
541.435229,566.461468,545.804876,568.380714,NaN,NaN
542.124338,565.175607,546.425438,566.987295,NaN,NaN
542.468892,563.522357,546.753971,565.757809,NaN,NaN
543.674833,562.052802,547.447540,564.487340,NaN,NaN
544.191665,560.950635,547.849080,563.257853,NaN,NaN
544.880774,559.297385,548.579153,561.659521,NaN,NaN
545.742160,557.827829,549.126708,560.471017,NaN,NaN
546.431269,556.174579,549.545994,558.974568,NaN,NaN
547.120378,555.072413,550.275244,557.592956,NaN,NaN
547.981764,553.786552,550.639868,556.416027,NaN,NaN
548.595285,552.689783,551.323540,555.034415,NaN,NaN
549.321260,551.528653,551.733743,553.550461,NaN,NaN
549.865742,549.496675,552.326258,552.168849,NaN,NaN
550.591717,548.335544,552.645305,551.196603,NaN,NaN
551.499185,547.174414,553.283398,549.610307,NaN,NaN
552.497401,545.819762,553.556867,548.484549,NaN,NaN
552.860388,544.755392,554.286116,547.409962,NaN,NaN
553.404869,543.594262,554.878632,546.744741,NaN,NaN
554.130844,542.336371,555.790194,545.567812,NaN,NaN
554.584579,540.981719,556.337131,544.135029,NaN,NaN
555.764288,539.917349,556.792912,543.009271,NaN,NaN
556.399516,538.659458,557.431005,541.832342,NaN,NaN
557.125491,537.304806,557.432667,540.722793,NaN,NaN
557.942213,536.046915,558.115568,539.828314,NaN,NaN
558.486694,534.885785,558.798468,538.550486,NaN,NaN
559.031175,533.918176,559.481368,537.464332,NaN,NaN
559.666403,532.853807,560.221177,536.186504,NaN,NaN
560.339883,531.451659,560.391902,535.292025,NaN,NaN
561.019717,530.605957,560.960986,533.886414,NaN,NaN
561.699551,529.639439,561.738661,532.898705,NaN,NaN
562.266079,528.552107,562.449213,532.100963,NaN,NaN
563.059219,527.585590,563.017655,531.223448,NaN,NaN
563.739052,526.256629,563.479514,529.986948,NaN,NaN
564.067521,525.012803,564.119011,528.909997,NaN,NaN
564.633411,523.956867,564.545342,527.793159,NaN,NaN
565.340772,523.051779,565.042729,526.716208,NaN,NaN
565.906661,522.146691,565.540115,525.599369,NaN,NaN
566.472551,521.241603,566.293632,524.560355,NaN,NaN
