pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y
135.200789,713.292595,127.670154,715.785612,129.161277,715.230580
135.200789,713.379857,127.605975,715.708612,129.161277,715.230580
135.200789,713.379857,127.734333,715.708612,129.161277,715.230580
135.200789,713.292595,127.670154,715.631613,129.161277,715.230580
135.346254,713.118071,127.734333,715.631613,129.161277,715.230580
135.346254,713.205333,127.670154,715.631613,129.161277,715.230580
135.273521,712.856285,127.798512,715.169614,129.238492,714.974686
135.491719,711.111043,128.119408,713.783618,129.624563,713.183425
135.418987,707.358774,128.632841,711.396624,130.396706,710.880376
135.273521,703.781029,128.889557,708.855631,131.477707,707.980240
135.128056,701.163166,129.852244,706.622638,131.863778,705.591892
134.618927,697.585421,130.879111,704.466644,132.095421,703.032949
134.546194,694.705772,131.649260,702.233650,132.790350,700.388707
134.182530,692.524221,132.547768,699.923656,133.485279,698.000359
134.109798,689.906358,133.446276,697.998661,133.948565,695.526714
134.109798,687.812068,134.537321,695.919667,134.566279,693.138367
133.964332,685.805041,135.114933,693.224675,134.720708,690.408827
134.109798,683.710751,135.435829,690.144683,135.261208,688.191075
134.109798,681.965509,136.077620,687.526691,135.647279,685.973324
134.182530,679.871219,136.827427,685.314049,136.264994,683.926169
134.037065,677.776929,137.333949,682.748174,136.573851,681.623120
134.255263,675.769902,137.727911,680.384869,136.959923,679.575965
134.400729,673.850136,138.346994,677.954040,137.345994,677.443512
134.473461,671.930370,139.191198,675.928349,138.040923,675.311059
134.546194,670.010605,139.866561,673.632567,138.426995,673.178606
135.332065,667.789804,140.598205,671.269261,139.353567,670.875557
135.619080,665.953270,141.161008,669.243570,NaN,NaN
135.714752,664.116735,141.498689,666.880265,NaN,NaN
136.097438,662.165417,142.061492,664.922097,NaN,NaN
136.288782,659.869749,142.849416,662.626314,NaN,NaN
136.862812,658.147998,143.468646,660.449758,NaN,NaN
137.532514,655.967113,143.843425,658.089117,NaN,NaN
137.532514,654.474928,144.218203,656.234329,NaN,NaN
137.915201,651.834910,144.686677,653.817483,NaN,NaN
138.489231,649.768808,145.295692,651.681665,NaN,NaN
138.871918,648.047057,145.717318,649.770671,NaN,NaN
