pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y
165.333318,716.982983,161.192814,717.728093,NaN,NaN
165.333318,716.982983,161.192814,717.728093,NaN,NaN
165.333318,716.982983,161.192814,717.728093,161.999205,717.743666
165.333318,716.982983,161.192814,717.728093,161.999205,717.743666
165.333318,716.982983,161.192814,717.728093,161.999205,717.743666
165.333318,716.982983,161.192814,717.728093,161.999205,717.743666
165.333318,716.982983,161.192814,717.728093,161.999205,717.743666
165.333318,716.982983,161.192814,717.662550,161.927593,717.743666
165.978242,715.358412,161.982071,716.548314,162.572107,716.532197
167.429323,712.631453,163.378448,714.778646,164.219198,714.412127
168.665428,710.136575,164.714114,712.615718,166.152740,711.989190
170.377887,707.597617,166.535476,710.583877,167.441768,710.096271
171.298871,705.727024,167.689005,708.748665,168.659183,708.127635
173.014960,703.358046,169.146095,706.585738,170.163049,706.234715
174.504475,700.905778,170.785321,704.488353,171.666915,703.887495
175.509898,699.096728,172.667395,702.063252,173.027555,701.767425
176.440846,697.006270,174.306620,699.965868,174.674646,699.647355
177.483506,694.875611,175.824422,698.065113,175.963674,697.905869
178.749594,692.744952,177.160088,696.164358,177.181090,695.861516
179.717779,690.614293,178.799313,694.066974,178.470118,694.044314
180.537013,688.564036,180.184754,692.723628,180.045596,691.924244
181.403789,686.842252,181.841107,690.884380,181.263011,690.107041
182.432416,685.017891,183.402811,688.585319,182.981715,688.289838
183.607989,683.193530,185.153813,686.592800,NaN,NaN
184.783563,681.448489,186.526220,684.498101,NaN,NaN
186.253030,679.703449,188.182573,682.403401,NaN,NaN
187.281657,678.196368,189.318357,680.308701,NaN,NaN
188.236811,676.530647,190.406818,678.418363,NaN,NaN
189.559331,674.785606,191.590356,676.712303,NaN,NaN
191.469638,672.881925,193.195019,675.099420,NaN,NaN
192.277845,671.612804,194.578350,673.247592,NaN,NaN
193.673839,670.026403,195.961680,671.455500,NaN,NaN
195.216780,668.202043,197.296927,669.609505,NaN,NaN
196.245407,666.377682,198.402343,667.885734,NaN,NaN
197.461380,664.271643,199.691995,665.896767,NaN,NaN
198.603010,662.290879,201.104472,664.106696,NaN,NaN
200.437772,660.442165,202.394124,662.316626,NaN,NaN
201.457084,658.593452,203.560952,660.725452,NaN,NaN
202.965666,656.744738,205.300958,658.725892,NaN,NaN
204.395552,654.766901,206.374456,656.904728,NaN,NaN
205.468184,652.914121,207.601311,655.083565,NaN,NaN
206.755343,651.061341,209.288236,653.262401,NaN,NaN
208.257028,649.362959,210.422569,651.346554,NaN,NaN
209.687204,647.432980,211.670734,649.692818,NaN,NaN
211.260398,645.425801,213.202573,647.671586,NaN,NaN
212.046995,643.804619,214.620942,646.017850,NaN,NaN
213.548680,642.106237,216.152781,644.057866,NaN,NaN
215.264892,639.944660,217.287477,642.159133,NaN,NaN
216.409033,638.169079,218.705846,640.260399,NaN,NaN
217.696192,636.470697,219.897276,638.422915,NaN,NaN
219.566125,634.391292,221.315646,636.830428,NaN,NaN
220.905403,632.174319,222.507076,635.115443,NaN,NaN
222.423251,630.439297,224.238779,633.843218,NaN,NaN
223.583959,628.704275,225.388606,632.124460,NaN,NaN
225.101808,626.872862,226.715330,630.214729,NaN,NaN
226.530371,625.234230,228.130501,628.400485,NaN,NaN
228.226790,623.402817,229.545673,626.777214,NaN,NaN
