pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
967.380409,589.499095,970.512894,590.340278,969.863229,590.528607
967.380409,589.499095,970.512894,590.340278,969.863229,590.571101
967.380409,589.499095,970.512894,590.340278,969.863229,590.571101
967.380409,589.499095,970.647434,590.340278,969.863229,590.571101
967.496684,588.561708,970.714704,590.051041,969.823697,590.273646
967.322272,587.624322,970.445624,589.111019,969.546972,589.2538
966.50835,585.874533,969.772923,587.809452,968.914458,587.384084
966.2758,584.687177,969.571113,587.158668,968.835393,586.746681
965.752564,583.374836,969.100223,585.8571,967.768025,585.004446
965.171191,581.937509,968.696602,584.700151,967.293639,584.069588
964.822367,580.562676,967.754822,583.615512,966.542528,582.709794
964.76423,579.250334,966.880311,582.169325,965.910013,581.477481
964.799397,577.833313,966.14034,581.373923,965.493748,580.918644
964.358838,576.649407,965.131289,580.433902,964.939081,579.626837
964.468977,575.66282,964.122238,578.915406,964.476858,578.73251
964.542404,574.360524,963.516808,577.541529,963.737301,577.142594
964.504373,573.539089,963.247728,576.167652,963.459967,575.850788
964.169445,572.279029,962.709567,574.793775,962.812854,574.558982
963.94616,571.318983,962.238677,573.636826,962.642749,573.569725
963.890339,570.238931,961.902326,572.335259,962.296472,572.080861
963.387947,569.098876,961.229626,572.262949,961.719345,570.964212
962.941377,568.018824,960.826005,570.310598,961.142218,569.847564
962.773914,567.058778,960.018765,569.442886,960.507378,568.730915
961.992416,566.098732,959.48087,568.315875,959.987964,567.800375
961.936595,565.018681,958.789226,566.955917,959.583975,566.497618
961.099276,563.938629,958.196389,565.935949,959.006847,565.443006
961.148855,564.125345,957.405939,564.91598,958.534246,564.485908
960.317778,562.618565,956.911908,563.442692,958.107227,563.292488
960.150314,561.718522,956.31907,562.309394,957.765611,562.190869
959.480459,561.118494,955.52862,561.289425,956.702348,561.182143
958.978068,560.158448,954.836977,560.156127,956.262481,559.677722
958.308213,559.198402,954.244139,558.682839,955.382747,558.560152
957.75,557.998344,953.947721,557.549541,955.022855,557.442583
957.024324,557.038298,953.652429,556.784004,954.423036,556.325013
956.41029,556.378266,952.785141,555.374745,954.143121,555.121476
955.796256,555.178209,952.134675,553.79969,953.420266,554.190597
955.182222,554.218163,951.70103,552.39043,952.789071,553.059799
954.568188,553.258117,951.484208,551.146965,952.263075,551.929002
953.675048,552.358074,950.97829,549.903501,952.157876,550.911284
953.005193,551.518033,950.683757,548.729594,951.842278,549.667407
952.167874,550.797999,950.36914,547.292305,951.105884,548.31045
950.883985,549.77795,950.215538,546.484489,NaN,NaN
950.21413,548.757901,949.932334,545.571233,NaN,NaN
949.600096,547.497841,949.59249,544.292675,NaN,NaN
948.762777,546.717803,949.026083,543.440303,NaN,NaN
947.367246,545.637751,948.742879,542.587931,NaN,NaN
946.007764,544.973566,948.176472,541.43114,NaN,NaN
945.357681,543.357642,947.836628,540.700535,NaN,NaN
944.91111,542.397596,947.40598,539.354884,NaN,NaN
943.906328,541.137536,947.133797,538.404026,NaN,NaN
943.168809,540.437618,946.589433,537.453168,NaN,NaN
942.317293,538.882358,946.113113,536.648595,NaN,NaN
941.850503,537.490169,945.70484,535.844022,NaN,NaN
941.383712,536.296863,945.228521,534.673735,NaN,NaN
940.636847,535.203,944.888293,533.79602,NaN,NaN
940.140591,533.885693,944.275882,532.698875,NaN,NaN
939.288904,532.47451,943.867608,531.528588,NaN,NaN
938.626482,531.365722,943.391289,530.650873,NaN,NaN
938.058691,530.156136,943.132937,529.875739,NaN,NaN
937.649388,528.838704,942.574742,528.676013,NaN,NaN
937.089239,527.545956,942.030377,527.798297,NaN,NaN
936.809165,526.253209,941.281875,526.993725,NaN,NaN
936.342374,525.059903,940.737511,526.262295,NaN,NaN
935.875584,524.164924,940.329237,525.750294,NaN,NaN
935.502151,522.673292,939.376599,524.65315,NaN,NaN
