pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
852.901045,590.62749,857.47136,590.417074,NaN,NaN
852.901045,590.62749,857.47136,590.417074,856.180767,590.503642
852.664238,590.417291,856.61098,590.318104,855.779377,590.387208
851.756479,589.576494,855.875975,589.534463,855.187805,589.618733
850.611914,587.810821,855.123277,588.943238,853.858159,588.663661
849.585751,586.675745,854.011241,588.081861,852.846141,587.864452
848.559589,585.540669,852.922346,587.565805,851.958664,586.693823
847.572895,584.237434,851.561226,586.610146,850.391582,585.679058
846.467797,582.85012,849.90066,585.444242,848.966961,584.664293
845.16536,581.799124,848.907043,584.756167,847.637315,583.70922
844.257601,580.790168,847.151199,583.685828,846.450131,582.813839
842.994632,579.781211,845.667578,582.424358,845.167972,581.918458
842.126341,578.730215,844.524238,581.564265,843.648376,580.903693
840.744968,577.5531,843.272008,580.723284,842.50868,580.008313
839.718806,576.544144,841.978944,580.054323,841.131546,579.232316
838.889983,575.661307,840.767548,579.022211,839.99185,578.516011
837.86382,574.652351,839.460873,578.487042,838.614716,577.560938
836.93778,573.602147,838.086142,577.626948,837.427532,576.665558
835.989772,572.592359,836.369952,577.207774,836.097886,575.770177
835.187611,571.737922,834.907834,575.999777,834.720753,574.815104
834.531298,571.038838,833.63852,574.889004,833.676031,573.860031
833.729137,570.339754,832.32924,573.656523,832.297358,572.958708
832.781129,569.718345,830.5009,573.494716,830.969252,571.949885
831.906044,568.786233,829.292381,572.476496,829.94809,571.411345
830.958036,567.931796,828.043577,571.543127,828.577781,570.417599
829.645409,567.155036,826.75449,570.69461,827.418288,569.291354
828.770325,566.766656,825.432936,569.559638,826.206091,568.496358
827.530622,565.756867,823.990007,568.447216,825.099302,567.900111
826.436766,565.213135,822.688541,567.434117,823.887105,566.840115
825.415834,564.747079,821.231466,566.440883,822.674908,565.978869
824.54075,563.970318,820.156342,565.586701,821.673527,564.852625
823.446894,563.34891,818.812437,564.672926,820.303218,564.057628
822.207191,562.805178,817.850485,563.659827,819.038316,563.262632
821.186259,562.261446,816.676336,562.706322,817.773415,562.335136
820.01948,561.950741,815.473895,561.832276,816.403105,561.871388
818.633929,561.562361,814.045113,560.819177,NaN,NaN
816.956684,561.096305,813.281071,560.260721,NaN,NaN
815.838811,560.778623,812.085436,559.224779,NaN,NaN
814.591813,560.199636,810.94068,558.099532,NaN,NaN
813.216918,559.348186,809.745045,556.90284,NaN,NaN
811.905972,558.803258,808.600289,556.206259,NaN,NaN
810.946743,558.088039,807.391935,555.438233,NaN,NaN
809.252105,557.645285,806.018227,554.455874,NaN,NaN
807.87721,557.03224,804.399474,553.290891,NaN,NaN
806.438366,556.248906,803.405336,552.75533,NaN,NaN
805.03841,555.739191,802.340189,552.04125,NaN,NaN
803.650476,555.201598,801.204032,551.14865,NaN,NaN
802.010191,554.395207,799.996864,549.89901,NaN,NaN
800.80157,553.974162,798.789697,549.45271,NaN,NaN
799.249109,553.09567,797.51152,548.56011,NaN,NaN
797.599619,552.32053,796.517383,547.578249,NaN,NaN
796.289731,551.855446,795.509221,547.009889,NaN,NaN
794.640241,550.976954,794.353292,546.110293,NaN,NaN
792.408579,550.046785,793.53497,545.436009,NaN,NaN
790.807604,549.116617,792.682852,544.721929,NaN,NaN
789.1096,547.928069,791.617705,543.918589,NaN,NaN
787.702683,547.101253,790.410538,543.472289,NaN,NaN
786.586852,546.377789,789.34539,542.936729,NaN,NaN
785.398074,545.760175,788.067213,542.401168,NaN,NaN
784.04211,545.195002,787.002066,541.419308,NaN,NaN
