pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y
239.520819,587.099387,236.860878,587.621810,237.851972,587.532748
239.520819,587.099387,236.860878,587.621810,237.851972,587.532748
239.520819,587.099387,236.860878,587.621810,237.851972,587.532748
239.520819,587.099387,236.860878,587.621810,237.851972,587.464801
239.520819,587.099387,236.860878,587.621810,237.851972,587.464801
239.520819,587.099387,236.860878,587.621810,237.851972,587.464801
239.590817,587.099387,236.860878,587.621810,238.043159,587.328906
240.430798,585.532117,237.980853,586.875491,239.126550,586.445591
241.970764,583.890216,239.520819,585.606749,240.401128,585.086644
243.370732,582.845369,240.710792,584.188743,241.739434,583.999487
244.630704,581.501995,242.320756,582.994633,243.205198,582.504645
245.750679,580.083989,243.860721,581.501995,244.479776,581.077751
247.080649,578.740615,245.120693,580.233253,245.754353,579.990594
248.340621,577.471873,246.660658,578.964510,247.028931,578.767542
249.530594,576.203130,248.130625,577.770400,248.558424,577.408595
251.000561,574.934388,249.530594,576.650922,249.769273,576.117595
252.120536,573.814910,250.650569,575.531443,251.107579,574.894543
253.380508,572.471536,252.120536,574.113437,252.509615,573.603544
254.710478,571.128161,253.450506,572.844695,253.593005,572.312544
256.110446,569.710155,254.850475,571.575953,255.058770,571.157440
257.370418,568.516045,255.970449,570.531106,256.397076,569.866440
258.560391,567.247303,257.510415,569.038468,257.799111,568.575441
260.100357,565.978561,258.910384,568.068254,259.201147,567.420336
261.430327,564.859082,260.170355,566.799511,NaN,NaN
263.040291,563.739604,261.500325,565.530769,NaN,NaN
264.375861,562.494086,262.690299,564.038131,NaN,NaN
265.461322,561.271340,264.020269,562.993285,NaN,NaN
266.398766,560.165047,265.140244,561.948438,NaN,NaN
268.076298,558.767623,266.610211,560.754328,NaN,NaN
269.309777,557.603104,268.150176,559.560218,NaN,NaN
270.444578,556.380358,269.626710,558.521104,NaN,NaN
271.431361,555.041161,270.847748,557.405221,NaN,NaN
272.566162,553.876641,272.068787,556.382328,NaN,NaN
273.898319,552.653895,273.638693,555.080464,NaN,NaN
275.279815,551.605828,275.208600,554.150562,NaN,NaN
276.365277,550.441308,276.429639,552.755707,NaN,NaN
277.500078,549.335014,277.737894,551.825805,NaN,NaN
279.177609,548.228721,279.046150,550.802912,NaN,NaN
280.312410,547.122427,280.179971,549.780019,NaN,NaN
280.647159,546.184357,281.662661,548.943106,NaN,NaN
282.350361,544.799594,283.232568,547.548252,NaN,NaN
283.492975,544.079620,284.628040,546.153398,NaN,NaN
284.317849,543.122921,286.285164,545.037515,NaN,NaN
286.132571,541.687873,287.418986,543.735651,NaN,NaN
287.246151,540.779009,288.814458,542.805748,NaN,NaN
288.368462,539.597017,290.297148,541.596875,NaN,NaN
289.589119,538.464430,291.692621,540.295011,NaN,NaN
290.809777,537.331844,293.175310,539.179128,NaN,NaN
292.396631,535.916111,294.396349,537.970254,NaN,NaN
293.617289,535.349818,295.966255,536.854371,NaN,NaN
294.715880,534.783525,297.361728,535.552507,NaN,NaN
296.349742,533.845081,298.757201,534.622605,NaN,NaN
297.492817,532.784478,300.239890,533.599712,NaN,NaN
299.016918,531.547109,301.635363,532.204858,NaN,NaN
300.464814,530.928425,302.856402,531.181965,NaN,NaN
301.963526,529.283268,303.990223,530.066081,NaN,NaN
303.055785,528.983987,305.560130,529.229169,NaN,NaN
304.427476,527.835002,306.606734,527.927305,NaN,NaN
305.722961,526.774400,307.914990,526.718432,NaN,NaN
307.475677,525.448647,309.223245,525.695539,NaN,NaN
308.821804,523.480104,310.301833,524.313859,NaN,NaN
309.921254,522.793482,312.014191,523.091811,NaN,NaN
311.062990,522.352082,312.965884,521.616416,NaN,NaN
312.657619,521.471389,313.980761,520.341260,NaN,NaN
314.334130,520.675937,315.164784,519.017061,NaN,NaN
315.629616,519.615335,316.095088,517.889039,NaN,NaN
316.848896,518.466350,317.194538,516.613884,NaN,NaN
318.144382,517.759281,318.378561,515.731084,NaN,NaN
320.017652,516.506044,319.308864,514.701151,NaN,NaN
321.573608,515.549694,320.366028,513.671218,NaN,NaN
322.792889,514.312324,321.709988,512.663123,NaN,NaN
324.240784,513.428489,323.094387,511.745613,NaN,NaN
325.460065,512.367887,324.412862,510.751644,NaN,NaN
326.831756,511.130518,325.613084,509.922540,NaN,NaN
327.984147,510.439203,326.966499,508.967066,NaN,NaN
329.487734,509.509135,328.143382,507.806848,NaN,NaN
330.991321,508.579066,329.732173,506.714878,NaN,NaN
332.294429,507.648998,330.967900,505.622908,NaN,NaN
333.250575,506.368939,332.262470,504.735683,NaN,NaN
334.967854,505.270059,333.733573,503.711961,NaN,NaN
335.974534,504.308539,334.769604,502.813346,NaN,NaN
337.573379,503.347019,336.240651,501.693693,NaN,NaN
338.876142,502.385500,337.665729,500.733990,NaN,NaN
340.178905,501.286620,338.837479,499.813651,NaN,NaN
341.836966,500.325100,340.128933,498.765159,NaN,NaN
343.376595,499.638300,341.355815,497.791561,NaN,NaN
