pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
925.172634,588.492660,928.411864,588.477588,NaN,NaN
925.172634,588.492660,928.411864,588.477588,NaN,NaN
925.172634,588.492660,928.411864,588.477588,928.252595,588.334232
925.172634,588.492660,928.411864,588.477588,928.252595,588.334232
925.236772,588.492660,928.347927,588.328429,928.252595,588.334232
924.916079,587.968956,927.964307,587.657217,927.709986,588.041765
923.697446,586.771920,927.069194,586.762266,926.715204,586.754914
922.799505,585.425253,925.982272,585.568999,925.539552,585.702035
921.709148,583.779327,924.831412,584.524890,924.273465,584.239704
920.618792,582.731920,923.652065,583.346758,923.097813,583.069839
919.400158,581.235624,922.482092,582.286036,921.831726,581.841481
918.566356,580.038587,921.312119,581.013170,920.590253,580.760095
917.155307,578.617106,919.938672,579.811018,919.569584,579.598197
916.129089,577.420069,918.819567,578.467437,918.344781,578.330672
914.974594,576.372662,917.649594,577.265286,917.283285,577.115961
913.755960,574.726736,916.530489,576.345994,915.936002,575.901250
912.665603,573.380070,915.309647,575.285272,914.670372,574.739352
911.446970,572.108218,913.900426,574.498231,913.527223,573.630268
910.549029,570.836366,912.985673,573.311362,912.506554,572.415556
909.330395,569.190441,911.766002,572.039716,911.281751,571.148031
908.240039,568.143033,910.607315,570.683294,910.277382,570.324100
907.342098,567.095626,908.960759,569.835531,909.209930,569.227537
906.037187,565.786659,907.924039,568.987767,908.173873,567.968520
905.215285,564.668163,907.009286,568.140004,907.012234,566.668889
904.050925,563.150204,905.545681,567.292240,905.944781,565.572326
902.886565,562.191493,904.265027,565.851042,904.688955,564.597603
901.927680,560.993105,902.801422,564.494620,903.621503,563.338586
900.900304,559.874609,901.581751,563.562080,902.522655,562.160796
899.804435,558.915898,900.179130,562.629540,901.361015,561.226686
898.811104,557.723946,898.898476,561.527448,899.968381,559.917079
897.559112,556.336525,897.739788,560.764461,898.481673,558.955476
896.449358,555.300943,896.833814,560.040024,897.407940,557.673338
895.170338,554.008005,895.503814,559.278711,895.962529,556.765157
894.451801,552.884584,893.860872,557.756086,894.682308,555.696708
893.268063,551.590105,892.843813,556.559738,894.021549,554.841950
892.309736,550.519571,891.826754,555.254631,NaN,NaN
891.594586,549.533709,890.653225,554.275800,NaN,NaN
890.619381,548.547847,889.401460,552.753175,NaN,NaN
889.644176,547.334479,888.227930,551.774345,NaN,NaN
888.681079,546.066998,886.976165,550.795515,NaN,NaN
887.497341,545.031416,885.880871,549.381648,NaN,NaN
886.683521,543.995833,884.863812,548.402818,NaN,NaN
885.425800,542.873952,883.690282,546.988952,NaN,NaN
884.168078,541.579474,882.360282,545.792604,NaN,NaN
883.280275,540.716489,881.108517,544.596255,NaN,NaN
881.948570,539.335712,880.247929,543.726184,NaN,NaN
880.690849,538.300129,879.465575,542.529836,NaN,NaN
879.581094,537.350845,878.135575,541.442246,NaN,NaN
878.693291,536.487860,876.883810,540.463416,NaN,NaN
877.361586,535.279680,875.715732,540.067731,NaN,NaN
